,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
50,0.0,18.0,18.0,0.0,11.0,9.0,0.0,27.0,20.0,8.0,17.0,8.0,0.0,32.0,14.0,12.0,7.0,12.0,12.0,44.0,9.0,4.0,7.0,43.0,31.0,2.0,10.0,30.0,9.0,6.0,5.0,0.0,4.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,6.0,6.0,13.0,22.0,0.0,29.0,18.0,10.0,31.0,22.0,0.0,18.0,37.0,12.0,10.0,31.0,0.0,24.0,22.0,38.0,39.0,38.0,7.0,0.0,46.0,0.0,61.0,0.0,106.0,75.0,10.0,70.0,18.0,0.0,0.0,77.0,0.0,149.0,8.0,0.0,17.0,2.0,5.0,0.0,130.0,18.0,19.0,10.0,52.0,84.0,29.0,16.0,0.0,20.0,0.0,0.0,7.0,4.0,3.0,4.0,8.0,7.0,25.0,13.0,4.0,11.0,11.0,9.0,12.0,12.0,4.0,0.0,7.0,1.0,14.0,3.0,21.0,7.0,0.0,7.0,7.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,0.0,0.0
52,22.0,17.0,8.0,10.0,0.0,16.0,6.0,2.0,2.0,14.0,12.0,7.0,0.0,7.0,0.0,43.0,8.0,25.0,0.0,17.0,179.0,16.0,33.0,0.0,0.0,111.0,107.0,63.0,0.0,17.0,39.0,35.0,139.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.0,25.0,0.0,24.0,0.0,27.0,60.0,50.0,19.0,6.0,18.0,26.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,12.0,3.0,8.0,17.0,21.0,0.0,5.0,0.0,28.0,5.0,146.0,44.0,58.0,21.0,0.0,0.0,0.0,0.0,14.0,3.0,76.0,79.0,15.0,49.0,84.0,126.0,0.0,2.0,478.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.0,10.0,55.0,9.0,0.0,22.0,0.0,11.0,23.0,21.0,13.0,34.0,59.0,27.0,26.0,19.0,20.0,26.0,5.0,5.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.0,22.0,0.0,59.0,8.0,20.0,0.0,4.0,24.0,23.0,12.0,11.0,13.0,34.0,46.0,15.0,44.0,15.0,8.0,0.0,0.0,0.0,68.0,16.0,38.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,14.0,8.0,29.0,10.0,13.0,20.0,5.0,22.0,17.0,11.0,8.0,53.0,4.0,16.0,9.0,35.0,0.0,0.0,100.0,2.0,6.0,6.0,14.0,44.0,41.0,0.0,60.0,24.0,97.0,48.0,0.0,29.0,0.0,0.0,7.0,0.0,60.0,18.0,249.0,0.0,0.0,133.0,152.0,0.0,46.0,225.0,6.0,9.0,27.0,15.0,6.0,17.0,6.0,0.0,13.0,17.0,19.0,94.0,26.0,110.0,0.0,73.0,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,21.0,5.0,11.0,0.0,14.0,3.0,0.0,5.0,9.0,2.0,2.0,5.0,13.0,4.0,3.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.0,13.0,8.0,37.0,9.0,24.0,8.0,7.0,33.0,9.0,10.0,13.0,4.0,21.0,14.0,34.0,4.0,66.0,0.0,17.0,34.0,81.0,0.0,65.0,36.0,25.0,7.0,32.0,61.0,3.0,43.0,15.0,0.0,0.0,145.0,0.0,3.0,13.0,15.0,8.0,0.0,19.0,48.0,161.0,156.0,0.0,0.0,101.0,0.0,180.0,193.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,11.0,6.0,15.0,6.0,9.0,23.0,0.0,0.0,21.0,2.0,22.0,3.0,0.0,11.0,39.0,4.0,33.0,47.0,53.0,70.0,35.0,22.0,0.0,10.0,3.0,1.0,67.0,60.0,24.0,22.0,0.0,0.0,0.0,16.0,2.0,16.0,49.0,0.0,65.0,0.0,7.0,99.0,119.0,237.0,0.0,0.0,167.0,86.0,0.0,0.0,52.0,25.0,106.0,26.0,41.0,151.0,2.0,27.0,3.0,12.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,25.0,23.0,27.0,7.0,31.0,34.0,10.0,27.0,9.0,0.0,0.0,0.0,0.0,9.0,24.0,10.0,2.0,57.0,256.0,29.0,57.0,31.0,36.0,0.0,91.0,32.0,0.0,1.0,38.0,81.0,80.0,0.0,12.0,111.0,10.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,32.0,25.0,0.0,36.0,0.0,23.0,14.0,7.0,16.0,9.0,26.0,5.0,51.0,14.0,34.0,12.0,38.0,3.0,0.0,1.0,11.0,1.0,12.0,12.0,0.0,0.0,24.0,0.0,15.0,8.0,21.0,0.0,310.0,606.0,10.0,53.0,151.0,17.0,136.0,92.0,221.0,25.0,29.0,27.0,5.0,69.0,34.0,47.0,9.0,19.0,48.0,44.0,0.0,18.0,0.0,0.0,148.0,141.0,25.0,116.0,37.0,21.0,111.0,24.0,54.0,14.0,26.0,0.0,469.0,6.0,4.0,57.0,23.0,0.0,0.0,5.0,0.0,14.0,9.0,4.0,6.0,5.0,5.0,153.0,37.0,191.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,7.0,0.0,5.0,4.0,9.0,3.0,162.0,7.0,,,,,,,,,,,,,,,,
63,15.0,35.0,9.0,0.0,22.0,19.0,45.0,0.0,12.0,13.0,8.0,0.0,19.0,10.0,27.0,0.0,4.0,59.0,10.0,40.0,0.0,9.0,34.0,9.0,9.0,13.0,9.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,40.0,0.0,22.0,7.0,12.0,52.0,0.0,10.0,0.0,15.0,11.0,8.0,68.0,57.0,3.0,1.0,0.0,6.0,6.0,17.0,39.0,2.0,16.0,84.0,24.0,16.0,4.0,79.0,28.0,32.0,0.0,4.0,38.0,9.0,4.0,0.0,10.0,16.0,126.0,4.0,10.0,63.0,0.0,3.0,23.0,13.0,23.0,28.0,0.0,4.0,2.0,23.0,0.0,22.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,20.0,8.0,5.0,27.0,1.0,4.0,1.0,14.0,8.0,10.0,20.0,10.0,46.0,26.0,0.0,31.0,9.0,35.0,27.0,9.0,20.0,34.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,6.0,0.0,4.0,23.0,1.0,2.0,19.0,10.0,4.0,30.0,1.0,28.0,24.0,3.0,49.0,59.0,28.0,1.0,32.0,8.0,34.0,58.0,158.0,0.0,23.0,49.0,126.0,301.0,123.0,773.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,11.0,14.0,19.0,19.0,1.0,18.0,0.0,10.0,10.0,22.0,108.0,45.0,0.0,13.0,27.0,160.0,0.0,50.0,0.0,53.0,0.0,15.0,0.0,319.0,28.0,26.0,48.0,23.0,0.0,26.0,55.0,0.0,0.0,4.0,164.0,0.0,66.0,29.0,237.0,20.0,10.0,7.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,16.0,12.0,5.0,4.0,8.0,24.0,0.0,1.0,27.0,3.0,1.0,68.0,17.0,3.0,9.0,5.0,45.0,20.0,11.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.0,15.0,25.0,3.0,14.0,0.0,15.0,36.0,37.0,50.0,16.0,45.0,11.0,20.0,32.0,15.0,63.0,9.0,12.0,24.0,20.0,18.0,0.0,0.0,18.0,0.0,2.0,42.0,0.0,0.0,100.0,0.0,10.0,3.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,7.0,11.0,9.0,13.0,14.0,40.0,21.0,9.0,7.0,1.0,9.0,21.0,20.0,31.0,0.0,19.0,10.0,36.0,33.0,48.0,39.0,29.0,11.0,0.0,53.0,0.0,12.0,13.0,22.0,0.0,71.0,15.0,0.0,34.0,0.0,31.0,0.0,178.0,47.0,0.0,1.0,14.0,26.0,41.0,0.0,5.0,51.0,0.0,3.0,139.0,25.0,43.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,121.0,350.0,161.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,26.0,10.0,27.0,4.0,39.0,9.0,48.0,5.0,1.0,7.0,3.0,21.0,9.0,22.0,0.0,35.0,0.0,40.0,0.0,6.0,0.0,32.0,17.0,0.0,45.0,0.0,71.0,29.0,0.0,115.0,0.0,4.0,19.0,6.0,84.0,277.0,20.0,0.0,0.0,0.0,60.0,37.0,42.0,18.0,28.0,12.0,0.0,37.0,0.0,2.0,10.0,15.0,0.0,0.0,10.0,44.0,14.0,1.0,0.0,5.0,0.0,0.0,0.0,32.0,0.0,0.0,28.0,31.0,11.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,33.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,42.0,1.0,0.0,0.0,42.0,0.0,
72,16.0,5.0,7.0,1.0,5.0,12.0,19.0,48.0,12.0,0.0,54.0,0.0,24.0,119.0,35.0,19.0,59.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2.0,3.0,23.0,0.0,0.0,0.0,45.0,0.0,16.0,25.0,2.0,12.0,3.0,8.0,0.0,8.0,2.0,44.0,13.0,38.0,41.0,13.0,0.0,48.0,9.0,0.0,0.0,32.0,39.0,6.0,0.0,71.0,56.0,47.0,30.0,10.0,0.0,49.0,22.0,0.0,36.0,43.0,6.0,0.0,2.0,29.0,110.0,35.0,217.0,4.0,0.0,8.0,126.0,42.0,34.0,36.0,76.0,250.0,0.0,7.0,0.0,7.0,7.0,12.0,453.0,84.0,66.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.0,2.0,0.0,4.0,6.0,3.0,19.0,33.0,16.0,2.0,20.0,19.0,54.0,7.0,31.0,30.0,5.0,81.0,61.0,14.0,36.0,76.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,7.0,25.0,13.0,9.0,0.0,23.0,3.0,27.0,26.0,47.0,51.0,2.0,84.0,16.0,8.0,20.0,50.0,118.0,0.0,0.0,15.0,54.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,31.0,5.0,92.0,22.0,14.0,43.0,119.0,59.0,4.0,4.0,590.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,15.0,2.0,15.0,74.0,34.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,26.0,10.0,5.0,27.0,38.0,64.0,52.0,1.0,28.0,27.0,54.0,87.0,42.0,5.0,30.0,90.0,28.0,24.0,15.0,9.0,36.0,3.0,6.0,1.0,23.0,33.0,71.0,71.0,8.0,45.0,106.0,40.0,14.0,0.0,4.0,8.0,689.0,31.0,0.0,34.0,74.0,217.0,153.0,87.0,3.0,8.0,0.0,28.0,70.0,33.0,14.0,0.0,5.0,94.0,87.0,0.0,107.0,0.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,52.0,31.0,0.0,28.0,11.0,2.0,0.0,1.0,5.0,11.0,0.0,8.0,21.0,21.0,14.0,4.0,20.0,59.0,78.0,22.0,37.0,0.0,101.0,66.0,202.0,0.0,33.0,19.0,28.0,32.0,0.0,84.0,82.0,0.0,0.0,29.0,0.0,105.0,0.0,52.0,15.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,26.0,15.0,1.0,9.0,4.0,0.0,12.0,6.0,0.0,42.0,0.0,24.0,140.0,25.0,9.0,11.0,54.0,0.0,25.0,252.0,206.0,40.0,0.0,30.0,72.0,122.0,123.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,17.0,16.0,0.0,18.0,52.0,65.0,16.0,14.0,62.0,80.0,142.0,11.0,63.0,0.0,27.0,69.0,221.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2.0,37.0,0.0,17.0,3.0,23.0,21.0,33.0,29.0,0.0,25.0,0.0,267.0,35.0,6.0,12.0,52.0,69.0,9.0,116.0,3.0,40.0,4.0,30.0,4.0,9.0,19.0,13.0,75.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,27.0,4.0,0.0,10.0,17.0,20.0,21.0,43.0,45.0,51.0,43.0,13.0,10.0,27.0,28.0,39.0,0.0,50.0,17.0,0.0,126.0,149.0,277.0,108.0,84.0,398.0,293.0,25.0,109.0,183.0,40.0,368.0,173.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,13.0,51.0,17.0,20.0,14.0,0.0,23.0,9.0,11.0,0.0,4.0,15.0,0.0,8.0,64.0,4.0,14.0,31.0,0.0,7.0,0.0,62.0,4.0,96.0,198.0,0.0,62.0,42.0,44.0,3.0,10.0,35.0,12.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,3.0,7.0,4.0,13.0,40.0,2.0,15.0,10.0,15.0,13.0,38.0,38.0,15.0,16.0,0.0,12.0,7.0,84.0,5.0,31.0,31.0,0.0,0.0,97.0,206.0,37.0,0.0,8.0,21.0,19.0,53.0,0.0,57.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,6.0,0.0,10.0,0.0,18.0,10.0,1.0,0.0,17.0,35.0,29.0,0.0,17.0,26.0,17.0,46.0,39.0,153.0,12.0,0.0,27.0,20.0,0.0,6.0,16.0,3.0,0.0,53.0,0.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,12.0,6.0,7.0,19.0,20.0,22.0,28.0,0.0,9.0,8.0,2.0,5.0,7.0,26.0,11.0,2.0,28.0,33.0,14.0,27.0,3.0,23.0,108.0,21.0,12.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,7.0,15.0,1.0,23.0,15.0,13.0,0.0,0.0,17.0,15.0,0.0,6.0,0.0,12.0,44.0,0.0,11.0,86.0,0.0,134.0,88.0,26.0,87.0,0.0,26.0,59.0,85.0,0.0,202.0,0.0,17.0,9.0,0.0,9.0,194.0,0.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,13.0,17.0,28.0,13.0,0.0,0.0,2.0,6.0,0.0,7.0,33.0,6.0,42.0,30.0,209.0,63.0,0.0,0.0,0.0,20.0,74.0,27.0,76.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.0,12.0,12.0,7.0,0.0,32.0,17.0,80.0,19.0,13.0,28.0,50.0,0.0,10.0,31.0,28.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,14.0,23.0,5.0,1.0,15.0,0.0,1.0,1.0,17.0,18.0,26.0,0.0,14.0,22.0,0.0,16.0,27.0,1.0,6.0,0.0,17.0,14.0,29.0,106.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,8.0,3.0,29.0,4.0,10.0,21.0,40.0,6.0,16.0,16.0,14.0,20.0,8.0,22.0,2.0,30.0,26.0,72.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,27.0,25.0,3.0,65.0,16.0,3.0,2.0,0.0,6.0,39.0,24.0,0.0,54.0,60.0,146.0,36.0,0.0,81.0,4.0,64.0,123.0,53.0,124.0,0.0,107.0,33.0,8.0,3.0,41.0,0.0,0.0,39.0,66.0,150.0,987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,17.0,6.0,50.0,16.0,26.0,15.0,39.0,4.0,26.0,35.0,28.0,47.0,34.0,27.0,25.0,13.0,80.0,32.0,0.0,0.0,80.0,42.0,18.0,14.0,19.0,0.0,0.0,0.0,102.0,38.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,18.0,2.0,13.0,4.0,0.0,3.0,0.0,10.0,0.0,15.0,9.0,0.0,0.0,0.0,9.0,5.0,11.0,9.0,3.0,0.0,5.0,15.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,13.0,0.0,20.0,3.0,2.0,8.0,6.0,0.0,5.0,0.0,0.0,72.0,0.0,8.0,27.0,31.0,1.0,0.0,25.0,89.0,52.0,64.0,16.0,103.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,38.0,0.0,13.0,9.0,0.0,4.0,10.0,0.0,15.0,12.0,40.0,14.0,63.0,0.0,22.0,10.0,0.0,4.0,5.0,0.0,26.0,0.0,128.0,0.0,0.0,104.0,0.0,192.0,44.0,0.0,0.0,34.0,0.0,415.0,0.0,0.0,24.0,19.0,0.0,14.0,0.0,0.0,0.0,69.0,4.0,0.0,115.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,23.0,17.0,3.0,0.0,4.0,0.0,10.0,7.0,12.0,9.0,0.0,7.0,0.0,11.0,14.0,21.0,38.0,0.0,0.0,24.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,11.0,29.0,20.0,9.0,11.0,6.0,9.0,0.0,12.0,21.0,41.0,14.0,30.0,70.0,10.0,0.0,0.0,0.0,9.0,0.0,24.0,0.0,14.0,37.0,33.0,6.0,0.0,136.0,10.0,46.0,109.0,46.0,3.0,0.0,23.0,0.0,0.0,5.0,113.0,0.0,8.0,39.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,39.0,23.0,0.0,7.0,17.0,23.0,1.0,0.0,33.0,28.0,0.0,0.0,10.0,17.0,12.0,18.0,0.0,21.0,0.0,8.0,18.0,5.0,5.0,49.0,0.0,0.0,88.0,19.0,5.0,17.0,31.0,0.0,6.0,114.0,140.0,101.0,12.0,78.0,0.0,558.0,427.0,209.0,187.0,130.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
