,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
100,18.0,4.0,7.0,33.0,6.0,22.0,27.0,0.0,72.0,0.0,8.0,25.0,8.0,44.0,9.0,3.0,81.0,46.0,3.0,0.0,9.0,0.0,4.0,64.0,166.0,11.0,0.0,19.0,22.0,16.0,22.0,0.0,14.0,42.0,0.0,0.0,0.0,136.0,112.0,0.0,31.0,54.0,0.0,0.0,34.0,176.0,0.0,0.0,0.0,372.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2.0,12.0,19.0,1.0,35.0,0.0,13.0,0.0,12.0,25.0,0.0,6.0,12.0,20.0,0.0,0.0,0.0,11.0,0.0,11.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,20.0,17.0,98.0,5.0,5.0,107.0,11.0,0.0,35.0,621.0,0.0,14.0,0.0,3.0,1.0,9.0,0.0,8.0,32.0,0.0,4.0,10.0,9.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
102,35.0,8.0,6.0,8.0,5.0,4.0,24.0,32.0,0.0,25.0,96.0,67.0,0.0,9.0,13.0,62.0,2.0,11.0,0.0,0.0,57.0,111.0,130.0,41.0,3.0,0.0,122.0,0.0,0.0,0.0,197.0,57.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.0,12.0,25.0,0.0,33.0,56.0,43.0,48.0,30.0,29.0,82.0,22.0,7.0,64.0,29.0,49.0,273.0,5.0,36.0,196.0,6.0,297.0,0.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,41.0,17.0,0.0,28.0,6.0,73.0,26.0,19.0,140.0,0.0,0.0,7.0,0.0,20.0,23.0,0.0,0.0,7.0,38.0,27.0,4.0,21.0,3.0,13.0,11.0,18.0,12.0,8.0,1.0,23.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,16.0,52.0,15.0,0.0,8.0,5.0,17.0,37.0,15.0,24.0,9.0,26.0,4.0,25.0,5.0,22.0,26.0,27.0,0.0,0.0,0.0,33.0,0.0,51.0,36.0,1.0,20.0,45.0,81.0,0.0,0.0,35.0,176.0,70.0,99.0,17.0,45.0,0.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,48.0,45.0,9.0,14.0,22.0,14.0,13.0,0.0,16.0,26.0,1.0,1.0,49.0,9.0,34.0,32.0,46.0,16.0,13.0,70.0,102.0,150.0,0.0,45.0,0.0,32.0,0.0,17.0,0.0,18.0,12.0,41.0,0.0,36.0,284.0,506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2.0,0.0,5.0,13.0,34.0,14.0,16.0,0.0,8.0,13.0,18.0,8.0,10.0,12.0,19.0,11.0,2.0,0.0,28.0,0.0,0.0,19.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,3.0,49.0,2.0,14.0,17.0,31.0,12.0,22.0,10.0,1.0,0.0,4.0,12.0,0.0,20.0,0.0,34.0,12.0,154.0,0.0,39.0,44.0,0.0,9.0,28.0,6.0,0.0,22.0,36.0,29.0,33.0,32.0,0.0,11.0,13.0,121.0,112.0,4.0,0.0,6.0,0.0,25.0,9.0,0.0,0.0,374.0,0.0,0.0,30.0,764.0,8.0,0.0,7.0,13.0,15.0,1.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,14.0,4.0,15.0,47.0,13.0,0.0,18.0,39.0,0.0,0.0,74.0,15.0,46.0,9.0,32.0,0.0,0.0,0.0,0.0,28.0,2.0,21.0,25.0,29.0,0.0,6.0,97.0,8.0,32.0,22.0,0.0,0.0,0.0,567.0,5.0,118.0,16.0,0.0,88.0,43.0,0.0,26.0,52.0,2.0,67.0,15.0,10.0,0.0,552.0,0.0,384.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,15.0,17.0,34.0,55.0,0.0,9.0,23.0,22.0,18.0,162.0,0.0,6.0,0.0,44.0,13.0,10.0,0.0,42.0,0.0,31.0,6.0,0.0,29.0,11.0,28.0,66.0,10.0,0.0,0.0,4.0,7.0,19.0,31.0,0.0,27.0,0.0,18.0,9.0,14.0,10.0,56.0,0.0,177.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,84.0,353.0,0.0,0.0,0.0,12.0,0.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,9.0,0.0,7.0,69.0,16.0,10.0,10.0,7.0,0.0,24.0,3.0,40.0,26.0,79.0,97.0,29.0,10.0,62.0,76.0,78.0,5.0,43.0,46.0,14.0,16.0,0.0,83.0,173.0,27.0,4.0,0.0,24.0,0.0,12.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,11.0,20.0,24.0,18.0,13.0,23.0,9.0,3.0,16.0,12.0,27.0,12.0,3.0,4.0,16.0,22.0,63.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,11.0,24.0,9.0,0.0,10.0,0.0,89.0,0.0,8.0,40.0,37.0,7.0,76.0,0.0,0.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.0,27.0,14.0,10.0,26.0,0.0,21.0,0.0,16.0,3.0,14.0,9.0,0.0,32.0,64.0,0.0,0.0,24.0,0.0,61.0,0.0,78.0,0.0,0.0,6.0,203.0,0.0,32.0,0.0,32.0,17.0,45.0,162.0,18.0,0.0,14.0,78.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,13.0,6.0,3.0,3.0,42.0,21.0,12.0,22.0,27.0,0.0,21.0,1.0,6.0,0.0,9.0,45.0,39.0,0.0,2.0,15.0,3.0,15.0,16.0,0.0,13.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,11.0,0.0,0.0,8.0,40.0,5.0,3.0,1.0,4.0,9.0,50.0,18.0,0.0,0.0,9.0,12.0,0.0,5.0,73.0,85.0,29.0,7.0,30.0,7.0,6.0,42.0,14.0,57.0,4.0,13.0,3.0,39.0,20.0,43.0,30.0,190.0,121.0,36.0,18.0,0.0,792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,29.0,16.0,0.0,18.0,16.0,9.0,0.0,3.0,24.0,26.0,31.0,0.0,7.0,0.0,0.0,22.0,39.0,19.0,13.0,28.0,25.0,2.0,5.0,44.0,15.0,2.0,0.0,1.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,10.0,0.0,0.0,7.0,104.0,6.0,29.0,10.0,3.0,12.0,26.0,67.0,16.0,196.0,34.0,3.0,1.0,16.0,0.0,0.0,110.0,16.0,31.0,11.0,63.0,112.0,0.0,0.0,0.0,4.0,38.0,0.0,445.0,143.0,94.0,20.0,0.0,13.0,84.0,0.0,123.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,21.0,30.0,26.0,15.0,24.0,21.0,18.0,35.0,28.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,24.0,0.0,0.0,11.0,34.0,24.0,16.0,0.0,7.0,0.0,0.0,153.0,9.0,26.0,7.0,0.0,0.0,136.0,6.0,78.0,0.0,5.0,322.0,32.0,122.0,48.0,39.0,6.0,31.0,0.0,74.0,155.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,32.0,23.0,17.0,4.0,0.0,0.0,0.0,14.0,4.0,15.0,0.0,45.0,19.0,42.0,27.0,6.0,78.0,82.0,117.0,0.0,144.0,530.0,0.0,0.0,1.0,13.0,61.0,29.0,26.0,113.0,0.0,321.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.0,54.0,0.0,8.0,0.0,32.0,5.0,36.0,0.0,2.0,21.0,11.0,21.0,1.0,39.0,0.0,0.0,2.0,0.0,25.0,18.0,6.0,39.0,14.0,0.0,16.0,0.0,0.0,0.0,23.0,0.0,46.0,16.0,5.0,0.0,0.0,28.0,12.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,9.0,31.0,11.0,33.0,21.0,0.0,5.0,0.0,10.0,24.0,4.0,23.0,22.0,11.0,53.0,17.0,1.0,0.0,64.0,14.0,45.0,21.0,0.0,20.0,9.0,0.0,4.0,16.0,0.0,0.0,48.0,4.0,18.0,0.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.0,27.0,2.0,8.0,33.0,0.0,6.0,12.0,11.0,8.0,1.0,7.0,37.0,0.0,5.0,25.0,8.0,9.0,6.0,36.0,2.0,20.0,11.0,34.0,11.0,10.0,0.0,4.0,3.0,0.0,17.0,0.0,5.0,5.0,5.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,23.0,5.0,29.0,42.0,0.0,0.0,0.0,0.0,142.0,184.0,9.0,17.0,0.0,23.0,0.0,13.0,73.0,53.0,12.0,30.0,33.0,36.0,19.0,42.0,45.0,0.0,52.0,113.0,0.0,76.0,4.0,12.0,0.0,32.0,102.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2.0,42.0,12.0,0.0,8.0,21.0,17.0,11.0,6.0,0.0,26.0,80.0,34.0,4.0,13.0,0.0,0.0,12.0,10.0,3.0,20.0,26.0,0.0,12.0,33.0,85.0,0.0,0.0,17.0,13.0,679.0,74.0,30.0,86.0,112.0,0.0,5.0,14.0,36.0,35.0,43.0,4.0,7.0,64.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,20.0,20.0,14.0,3.0,36.0,32.0,14.0,19.0,0.0,0.0,0.0,38.0,20.0,37.0,20.0,0.0,23.0,40.0,39.0,28.0,23.0,25.0,12.0,23.0,0.0,89.0,0.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,35.0,33.0,13.0,50.0,0.0,0.0,18.0,18.0,12.0,0.0,18.0,35.0,0.0,20.0,23.0,3.0,4.0,35.0,12.0,12.0,18.0,29.0,55.0,8.0,72.0,3.0,83.0,87.0,35.0,0.0,10.0,0.0,0.0,106.0,71.0,4.0,32.0,236.0,19.0,0.0,37.0,101.0,15.0,0.0,0.0,0.0,0.0,352.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,29.0,31.0,0.0,11.0,27.0,0.0,0.0,1.0,13.0,37.0,19.0,2.0,3.0,8.0,27.0,30.0,0.0,81.0,30.0,0.0,8.0,31.0,0.0,11.0,0.0,0.0,23.0,43.0,23.0,28.0,122.0,97.0,0.0,16.0,0.0,10.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,35.0,25.0,12.0,0.0,33.0,17.0,34.0,0.0,145.0,23.0,7.0,6.0,0.0,56.0,112.0,0.0,6.0,0.0,19.0,52.0,56.0,16.0,0.0,25.0,8.0,0.0,5.0,96.0,18.0,15.0,122.0,0.0,141.0,18.0,0.0,61.0,20.0,0.0,23.0,7.0,29.0,0.0,103.0,371.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,5.0,0.0,10.0,20.0,27.0,24.0,45.0,36.0,11.0,20.0,80.0,0.0,14.0,0.0,3.0,0.0,24.0,18.0,36.0,14.0,16.0,43.0,52.0,5.0,6.0,3.0,7.0,11.0,6.0,30.0,5.0,0.0,2.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,31.0,28.0,0.0,0.0,12.0,19.0,1.0,30.0,7.0,0.0,50.0,0.0,5.0,40.0,6.0,22.0,52.0,2.0,11.0,55.0,10.0,12.0,35.0,0.0,0.0,14.0,52.0,0.0,19.0,4.0,41.0,7.0,0.0,9.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.0,37.0,2.0,0.0,55.0,0.0,8.0,1.0,12.0,64.0,19.0,34.0,28.0,14.0,28.0,0.0,0.0,120.0,16.0,2.0,36.0,30.0,33.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,11.0,29.0,0.0,9.0,24.0,22.0,12.0,11.0,6.0,6.0,14.0,0.0,82.0,6.0,75.0,60.0,2.0,45.0,0.0,16.0,0.0,0.0,37.0,198.0,49.0,41.0,2.0,7.0,15.0,0.0,32.0,0.0,16.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,68.0,25.0,0.0,82.0,23.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,4.0,0.0,24.0,13.0,0.0,0.0,33.0,27.0,12.0,23.0,71.0,20.0,0.0,17.0,51.0,7.0,65.0,22.0,47.0,108.0,148.0,79.0,0.0,12.0,47.0,0.0,191.0,0.0,65.0,0.0,23.0,11.0,175.0,19.0,25.0,25.0,192.0,21.0,22.0,46.0,69.0,33.0,25.0,72.0,0.0,246.0,27.0,33.0,31.0,136.0,29.0,31.0,189.0,0.0,126.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,32.0,24.0,13.0,33.0,11.0,0.0,5.0,7.0,24.0,20.0,6.0,25.0,36.0,11.0,0.0,51.0,22.0,19.0,4.0,15.0,982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,23.0,15.0,7.0,0.0,0.0,23.0,26.0,10.0,25.0,7.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,24.0,1.0,15.0,23.0,12.0,35.0,8.0,15.0,0.0,13.0,16.0,17.0,0.0,5.0,4.0,18.0,0.0,28.0,0.0,9.0,19.0,5.0,0.0,14.0,0.0,8.0,0.0,7.0,10.0,9.0,0.0,0.0,0.0,8.0,0.0,75.0,0.0,34.0,163.0,55.0,8.0,0.0,8.0,6.0,10.0,0.0,7.0,3.0,9.0,2.0,0.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,11.0,12.0,14.0,23.0,20.0,0.0,7.0,0.0,4.0,12.0,0.0,9.0,0.0,26.0,0.0,10.0,12.0,118.0,36.0,6.0,28.0,0.0,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,14.0,13.0,16.0,22.0,3.0,7.0,30.0,0.0,12.0,35.0,17.0,0.0,39.0,4.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,34.0,85.0,69.0,0.0,1.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,18.0,10.0,0.0,4.0,33.0,0.0,1.0,24.0,0.0,0.0,0.0,3.0,0.0,12.0,9.0,0.0,0.0,25.0,0.0,0.0,40.0,2.0,0.0,21.0,8.0,0.0,0.0,17.0,29.0,17.0,2.0,0.0,0.0,4.0,90.0,49.0,4.0,69.0,54.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,29.0,9.0,25.0,7.0,0.0,0.0,1.0,8.0,9.0,39.0,0.0,30.0,16.0,12.0,67.0,0.0,38.0,22.0,23.0,55.0,6.0,31.0,1.0,9.0,29.0,1.0,56.0,9.0,0.0,0.0,43.0,26.0,16.0,17.0,0.0,59.0,32.0,31.0,30.0,0.0,4.0,0.0,0.0,11.0,0.0,1.0,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,9.0,18.0,0.0,15.0,0.0,6.0,0.0,25.0,1.0,3.0,0.0,10.0,36.0,0.0,0.0,20.0,28.0,9.0,23.0,294.0,109.0,0.0,0.0,12.0,0.0,19.0,0.0,17.0,0.0,229.0,17.0,152.0,138.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,14.0,5.0,13.0,12.0,18.0,38.0,43.0,7.0,0.0,27.0,16.0,67.0,19.0,44.0,5.0,28.0,0.0,34.0,51.0,22.0,40.0,53.0,16.0,6.0,33.0,80.0,0.0,137.0,9.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,8.0,11.0,0.0,29.0,0.0,21.0,12.0,27.0,2.0,9.0,2.0,0.0,24.0,29.0,17.0,5.0,7.0,4.0,50.0,47.0,23.0,0.0,40.0,0.0,35.0,14.0,185.0,1.0,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,11.0,20.0,42.0,0.0,17.0,0.0,35.0,19.0,46.0,4.0,32.0,6.0,25.0,24.0,0.0,24.0,48.0,11.0,0.0,0.0,10.0,0.0,0.0,12.0,18.0,38.0,57.0,162.0,71.0,9.0,234.0,53.0,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2.0,7.0,15.0,26.0,8.0,11.0,20.0,42.0,0.0,58.0,19.0,42.0,137.0,0.0,39.0,17.0,18.0,0.0,0.0,7.0,0.0,0.0,30.0,19.0,2.0,9.0,74.0,0.0,5.0,22.0,12.0,1.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,22.0,0.0,13.0,0.0,16.0,0.0,0.0,1.0,12.0,0.0,45.0,41.0,15.0,11.0,163.0,151.0,27.0,225.0,0.0,65.0,17.0,192.0,40.0,14.0,68.0,521.0,0.0,172.0,0.0,37.0,66.0,71.0,36.0,0.0,11.0,0.0,12.0,23.0,7.0,0.0,114.0,66.0,74.0,34.0,24.0,4.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,18.0,38.0,28.0,27.0,20.0,1.0,55.0,0.0,13.0,2.0,10.0,5.0,6.0,12.0,7.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,6.0,3.0,41.0,13.0,248.0,37.0,68.0,28.0,49.0,25.0,34.0,43.0,85.0,35.0,147.0,131.0,50.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.0,18.0,0.0,15.0,28.0,8.0,14.0,4.0,79.0,14.0,0.0,0.0,0.0,8.0,6.0,108.0,0.0,7.0,8.0,0.0,1.0,40.0,16.0,12.0,2.0,0.0,0.0,0.0,7.0,42.0,5.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,9.0,12.0,5.0,9.0,19.0,35.0,2.0,12.0,31.0,39.0,48.0,15.0,20.0,46.0,3.0,1.0,10.0,29.0,4.0,0.0,35.0,25.0,20.0,15.0,9.0,11.0,5.0,71.0,11.0,13.0,10.0,0.0,0.0,0.0,0.0,35.0,7.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,21.0,25.0,0.0,7.0,16.0,1.0,2.0,7.0,49.0,62.0,3.0,80.0,29.0,34.0,5.0,9.0,11.0,7.0,0.0,23.0,8.0,26.0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,3.0,10.0,19.0,0.0,6.0,13.0,0.0,19.0,2.0,3.0,60.0,13.0,73.0,0.0,13.0,41.0,39.0,0.0,4.0,21.0,0.0,27.0,34.0,0.0,12.0,6.0,20.0,15.0,2.0,2.0,14.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
