,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
122,30.0,0.0,6.0,15.0,0.0,32.0,11.0,0.0,12.0,0.0,0.0,6.0,2.0,43.0,0.0,44.0,14.0,27.0,10.0,15.0,1.0,2.0,0.0,1.0,4.0,14.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,8.0,9.0,8.0,14.0,0.0,15.0,20.0,41.0,0.0,30.0,0.0,6.0,40.0,4.0,17.0,29.0,0.0,132.0,49.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,39.0,69.0,40.0,0.0,0.0,85.0,15.0,62.0,9.0,203.0,45.0,42.0,34.0,0.0,0.0,0.0,0.0,106.0,60.0,64.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,13.0,16.0,0.0,7.0,7.0,29.0,9.0,34.0,55.0,65.0,0.0,63.0,7.0,44.0,3.0,42.0,45.0,0.0,24.0,0.0,18.0,10.0,25.0,0.0,22.0,0.0,23.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,19.0,13.0,0.0,12.0,7.0,13.0,0.0,0.0,12.0,20.0,8.0,53.0,7.0,12.0,24.0,91.0,41.0,1.0,1.0,79.0,42.0,123.0,0.0,0.0,20.0,45.0,36.0,33.0,8.0,52.0,19.0,0.0,20.0,0.0,0.0,185.0,0.0,7.0,0.0,7.0,124.0,0.0,15.0,0.0,44.0,0.0,0.0,97.0,1.0,0.0,25.0,0.0,71.0,120.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,7.0,0.0,2.0,1.0,19.0,1.0,20.0,35.0,8.0,12.0,4.0,17.0,29.0,16.0,3.0,87.0,0.0,38.0,0.0,5.0,0.0,0.0,93.0,0.0,7.0,18.0,4.0,0.0,6.0,0.0,4.0,0.0,30.0,76.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,9.0,13.0,1.0,24.0,3.0,1.0,23.0,10.0,15.0,19.0,0.0,11.0,12.0,57.0,5.0,5.0,18.0,0.0,0.0,22.0,12.0,12.0,0.0,73.0,0.0,62.0,0.0,2.0,0.0,121.0,0.0,45.0,0.0,52.0,0.0,33.0,43.0,33.0,10.0,85.0,0.0,4.0,22.0,27.0,270.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,68.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2.0,5.0,10.0,25.0,17.0,7.0,9.0,3.0,7.0,29.0,39.0,17.0,23.0,0.0,36.0,0.0,0.0,2.0,16.0,6.0,3.0,10.0,0.0,40.0,0.0,0.0,12.0,0.0,5.0,34.0,40.0,0.0,0.0,0.0,16.0,67.0,80.0,30.0,0.0,0.0,48.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,9.0,27.0,26.0,1.0,25.0,1.0,17.0,11.0,11.0,17.0,51.0,22.0,42.0,4.0,18.0,36.0,52.0,0.0,28.0,12.0,76.0,66.0,18.0,0.0,15.0,45.0,39.0,18.0,41.0,0.0,1.0,35.0,0.0,100.0,14.0,0.0,87.0,0.0,55.0,0.0,0.0,0.0,31.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,8.0,10.0,0.0,3.0,5.0,20.0,0.0,17.0,28.0,0.0,19.0,40.0,15.0,82.0,13.0,7.0,99.0,0.0,108.0,0.0,13.0,18.0,15.0,28.0,63.0,77.0,10.0,129.0,42.0,0.0,4.0,24.0,5.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,15.0,9.0,10.0,18.0,15.0,8.0,28.0,19.0,64.0,0.0,0.0,0.0,8.0,29.0,21.0,0.0,0.0,0.0,3.0,10.0,57.0,90.0,45.0,0.0,16.0,37.0,9.0,16.0,0.0,40.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,25.0,18.0,20.0,22.0,3.0,0.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,9.0,5.0,7.0,40.0,16.0,14.0,11.0,45.0,33.0,10.0,44.0,9.0,114.0,49.0,8.0,6.0,9.0,83.0,0.0,35.0,0.0,0.0,0.0,6.0,7.0,1.0,98.0,5.0,1.0,50.0,33.0,16.0,8.0,59.0,130.0,48.0,622.0,202.0,129.0,114.0,30.0,44.0,22.0,45.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,27.0,45.0,3.0,6.0,68.0,0.0,16.0,13.0,19.0,84.0,75.0,0.0,0.0,0.0,0.0,19.0,0.0,43.0,27.0,0.0,18.0,0.0,0.0,17.0,0.0,24.0,16.0,222.0,14.0,2.0,11.0,21.0,28.0,0.0,117.0,0.0,48.0,0.0,16.0,7.0,69.0,9.0,87.0,0.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,5.0,36.0,8.0,18.0,29.0,6.0,0.0,25.0,26.0,12.0,8.0,32.0,35.0,10.0,7.0,51.0,27.0,26.0,16.0,13.0,109.0,0.0,0.0,56.0,14.0,0.0,0.0,116.0,27.0,31.0,0.0,214.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,17.0,5.0,6.0,16.0,9.0,32.0,0.0,22.0,0.0,2.0,14.0,5.0,4.0,42.0,51.0,10.0,6.0,11.0,33.0,26.0,24.0,11.0,23.0,0.0,0.0,0.0,58.0,21.0,0.0,27.0,4.0,52.0,8.0,48.0,17.0,0.0,0.0,19.0,1.0,4.0,14.0,31.0,0.0,14.0,4.0,7.0,0.0,0.0,36.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2.0,0.0,31.0,17.0,0.0,13.0,42.0,17.0,60.0,0.0,23.0,31.0,0.0,9.0,3.0,67.0,33.0,7.0,16.0,1.0,58.0,2.0,0.0,14.0,0.0,14.0,0.0,34.0,61.0,13.0,6.0,0.0,9.0,5.0,9.0,0.0,37.0,48.0,30.0,12.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,0.0,382.0,146.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.0,21.0,26.0,14.0,17.0,16.0,5.0,10.0,2.0,8.0,10.0,70.0,0.0,10.0,31.0,40.0,0.0,4.0,10.0,55.0,2.0,10.0,34.0,46.0,132.0,0.0,22.0,73.0,2.0,9.0,0.0,46.0,0.0,0.0,0.0,24.0,80.0,126.0,0.0,47.0,0.0,61.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,9.0,0.0,0.0,19.0,27.0,0.0,0.0,19.0,2.0,15.0,33.0,8.0,29.0,30.0,6.0,0.0,6.0,13.0,0.0,45.0,76.0,51.0,16.0,10.0,31.0,4.0,0.0,5.0,0.0,0.0,59.0,95.0,0.0,1.0,51.0,63.0,217.0,316.0,82.0,22.0,71.0,5.0,35.0,66.0,22.0,0.0,43.0,44.0,51.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,31.0,20.0,9.0,0.0,4.0,9.0,24.0,35.0,0.0,18.0,33.0,19.0,0.0,14.0,8.0,0.0,0.0,20.0,4.0,0.0,113.0,3.0,96.0,55.0,17.0,0.0,10.0,48.0,0.0,72.0,0.0,3.0,57.0,1.0,1.0,0.0,32.0,16.0,23.0,13.0,0.0,0.0,7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,21.0,0.0,3.0,15.0,6.0,34.0,3.0,36.0,15.0,0.0,60.0,38.0,101.0,2.0,0.0,0.0,33.0,0.0,143.0,0.0,52.0,26.0,69.0,0.0,15.0,11.0,0.0,43.0,28.0,34.0,1.0,0.0,16.0,5.0,0.0,0.0,6.0,7.0,23.0,4.0,79.0,32.0,28.0,62.0,0.0,0.0,0.0,4.0,41.0,15.0,2.0,197.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,1.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,19.0,34.0,0.0,2.0,26.0,17.0,7.0,39.0,38.0,2.0,48.0,5.0,34.0,26.0,1.0,13.0,28.0,3.0,0.0,46.0,21.0,179.0,21.0,143.0,92.0,1.0,27.0,60.0,23.0,0.0,123.0,58.0,111.0,151.0,51.0,0.0,40.0,0.0,8.0,371.0,246.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,30.0,35.0,15.0,0.0,39.0,13.0,11.0,31.0,23.0,17.0,17.0,53.0,0.0,18.0,98.0,11.0,14.0,98.0,0.0,68.0,10.0,56.0,49.0,130.0,53.0,21.0,13.0,0.0,9.0,7.0,0.0,3.0,0.0,29.0,3.0,15.0,25.0,36.0,27.0,88.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,4.0,17.0,0.0,2.0,19.0,24.0,4.0,26.0,20.0,0.0,27.0,40.0,2.0,20.0,21.0,28.0,13.0,0.0,0.0,18.0,36.0,13.0,12.0,77.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,7.0,27.0,0.0,0.0,0.0,14.0,5.0,0.0,152.0,95.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,5.0,26.0,42.0,3.0,0.0,2.0,0.0,0.0,79.0,0.0,15.0,20.0,16.0,4.0,36.0,30.0,53.0,114.0,62.0,38.0,5.0,49.0,0.0,54.0,1.0,0.0,0.0,47.0,54.0,2.0,0.0,281.0,79.0,19.0,0.0,9.0,1.0,0.0,8.0,4.0,32.0,64.0,23.0,16.0,36.0,69.0,50.0,48.0,32.0,16.0,0.0,2.0,50.0,14.0,0.0,170.0,45.0,429.0,156.0,121.0,31.0,70.0,106.0,14.0,113.0,181.0,0.0,199.0,149.0,97.0,1.0,116.0,20.0,59.0,43.0,21.0,0.0,3.0,0.0,0.0,0.0,24.0,43.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,38.0,7.0,43.0,7.0,22.0,0.0,6.0,87.0,0.0,14.0,30.0,0.0,347.0,41.0,0.0,143.0,150.0,27.0,26.0,11.0,86.0,130.0,73.0,49.0,12.0,0.0,0.0,29.0,111.0,87.0,59.0,300.0,15.0,39.0,53.0,18.0,247.0,0.0,105.0,93.0,0.0,0.0,0.0,199.0,83.0,0.0,7.0,44.0,121.0,0.0,21.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,17.0,9.0,3.0,30.0,0.0,44.0,71.0,8.0,22.0,14.0,52.0,68.0,31.0,11.0,59.0,45.0,55.0,38.0,185.0,94.0,37.0,65.0,174.0,103.0,33.0,112.0,77.0,225.0,0.0,0.0,0.0,54.0,5.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,4.0,0.0,19.0,0.0,18.0,9.0,0.0,48.0,55.0,27.0,7.0,7.0,34.0,15.0,2.0,11.0,36.0,145.0,112.0,0.0,19.0,27.0,85.0,16.0,0.0,0.0,0.0,0.0,330.0,55.0,1.0,24.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,4.0,0.0,11.0,4.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,28.0,16.0,14.0,8.0,4.0,13.0,2.0,1.0,9.0,57.0,26.0,31.0,8.0,32.0,85.0,29.0,3.0,0.0,92.0,92.0,34.0,25.0,0.0,6.0,0.0,192.0,3.0,36.0,0.0,0.0,34.0,151.0,135.0,31.0,51.0,11.0,0.0,18.0,2.0,0.0,10.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,9.0,13.0,15.0,0.0,33.0,11.0,15.0,0.0,62.0,25.0,26.0,19.0,0.0,11.0,63.0,88.0,0.0,4.0,34.0,0.0,21.0,40.0,68.0,0.0,0.0,14.0,0.0,0.0,57.0,76.0,60.0,16.0,0.0,4.0,17.0,41.0,15.0,15.0,0.0,181.0,122.0,0.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,6.0,31.0,23.0,26.0,2.0,2.0,13.0,31.0,13.0,9.0,1.0,2.0,76.0,23.0,0.0,152.0,31.0,0.0,22.0,31.0,181.0,60.0,158.0,168.0,0.0,26.0,54.0,75.0,90.0,0.0,474.0,0.0,0.0,100.0,0.0,101.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,25.0,0.0,29.0,1.0,10.0,13.0,7.0,18.0,39.0,47.0,13.0,18.0,29.0,95.0,24.0,12.0,32.0,5.0,125.0,52.0,0.0,73.0,53.0,0.0,8.0,0.0,0.0,0.0,0.0,188.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,23.0,2.0,2.0,0.0,0.0,18.0,10.0,7.0,26.0,15.0,5.0,25.0,74.0,22.0,89.0,5.0,1.0,11.0,0.0,14.0,53.0,35.0,7.0,62.0,3.0,4.0,71.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,15.0,5.0,7.0,2.0,2.0,0.0,3.0,17.0,12.0,41.0,9.0,56.0,0.0,51.0,0.0,17.0,17.0,11.0,10.0,0.0,0.0,18.0,11.0,58.0,42.0,80.0,0.0,30.0,0.0,32.0,0.0,0.0,0.0,121.0,209.0,68.0,63.0,245.0,36.0,52.0,102.0,22.0,62.0,165.0,39.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,18.0,15.0,23.0,7.0,6.0,0.0,49.0,9.0,10.0,9.0,110.0,58.0,56.0,0.0,8.0,12.0,36.0,21.0,0.0,1.0,557.0,3.0,103.0,195.0,0.0,29.0,173.0,16.0,36.0,52.0,39.0,24.0,9.0,0.0,86.0,8.0,24.0,123.0,0.0,28.0,392.0,32.0,17.0,81.0,9.0,0.0,0.0,0.0,0.0,226.0,276.0,108.0,0.0,15.0,0.0,691.0,0.0,220.0,22.0,20.0,0.0,78.0,75.0,123.0,0.0,158.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,24.0,37.0,0.0,11.0,0.0,4.0,16.0,12.0,8.0,16.0,20.0,0.0,12.0,1.0,0.0,0.0,8.0,0.0,35.0,6.0,89.0,0.0,8.0,18.0,32.0,5.0,10.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,4.0,11.0,17.0,5.0,0.0,0.0,40.0,4.0,0.0,2.0,15.0,0.0,23.0,0.0,21.0,0.0,58.0,0.0,42.0,4.0,43.0,0.0,24.0,49.0,110.0,201.0,37.0,34.0,27.0,0.0,0.0,171.0,0.0,30.0,60.0,0.0,96.0,5.0,54.0,34.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,44.0,0.0,22.0,0.0,9.0,7.0,22.0,42.0,4.0,0.0,19.0,0.0,8.0,6.0,13.0,7.0,2.0,1.0,1.0,0.0,32.0,11.0,17.0,10.0,6.0,157.0,26.0,602.0,189.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,30.0,9.0,20.0,7.0,7.0,17.0,99.0,15.0,17.0,17.0,0.0,16.0,21.0,0.0,6.0,26.0,15.0,0.0,115.0,16.0,74.0,78.0,11.0,31.0,41.0,3.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,4.0,23.0,16.0,53.0,15.0,14.0,7.0,16.0,27.0,29.0,0.0,3.0,35.0,0.0,5.0,22.0,38.0,0.0,0.0,0.0,0.0,18.0,97.0,17.0,93.0,12.0,29.0,31.0,45.0,57.0,35.0,63.0,0.0,0.0,0.0,52.0,252.0,231.0,0.0,63.0,155.0,65.0,106.0,7.0,191.0,98.0,26.0,8.0,30.0,25.0,0.0,2.0,18.0,17.0,14.0,26.0,3.0,24.0,48.0,561.0,400.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,17.0,0.0,1.0,0.0,5.0,19.0,16.0,12.0,0.0,4.0,0.0,7.0,0.0,81.0,6.0,20.0,9.0,122.0,194.0,66.0,104.0,99.0,295.0,70.0,254.0,1.0,0.0,54.0,414.0,50.0,0.0,0.0,175.0,0.0,0.0,0.0,41.0,5.0,131.0,0.0,0.0,0.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,11.0,40.0,0.0,0.0,42.0,0.0,10.0,5.0,0.0,41.0,27.0,10.0,34.0,7.0,0.0,9.0,5.0,17.0,24.0,71.0,16.0,33.0,12.0,0.0,38.0,8.0,38.0,28.0,4.0,3.0,63.0,0.0,179.0,63.0,0.0,15.0,0.0,0.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,15.0,32.0,0.0,7.0,7.0,19.0,30.0,29.0,0.0,21.0,0.0,0.0,11.0,100.0,158.0,424.0,41.0,28.0,132.0,247.0,0.0,385.0,16.0,96.0,19.0,2.0,11.0,27.0,0.0,38.0,29.0,105.0,108.0,63.0,46.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
