,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
163,8.0,12.0,0.0,0.0,2.0,0.0,13.0,12.0,11.0,0.0,6.0,0.0,33.0,41.0,41.0,57.0,24.0,0.0,30.0,0.0,8.0,0.0,43.0,13.0,81.0,16.0,135.0,35.0,24.0,0.0,124.0,136.0,23.0,234.0,81.0,64.0,45.0,97.0,0.0,13.0,0.0,52.0,0.0,0.0,53.0,45.0,13.0,0.0,0.0,64.0,56.0,11.0,17.0,0.0,4.0,0.0,90.0,0.0,6.0,75.0,0.0,0.0,132.0,0.0,0.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2.0,19.0,21.0,14.0,64.0,37.0,24.0,15.0,33.0,0.0,0.0,16.0,49.0,13.0,0.0,21.0,30.0,0.0,39.0,0.0,21.0,17.0,175.0,0.0,138.0,0.0,0.0,32.0,1.0,39.0,0.0,0.0,5.0,0.0,0.0,147.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,5.0,27.0,1.0,16.0,7.0,0.0,8.0,22.0,11.0,0.0,68.0,0.0,0.0,0.0,64.0,15.0,5.0,11.0,9.0,0.0,667.0,3.0,250.0,0.0,14.0,3.0,51.0,19.0,121.0,42.0,1.0,0.0,33.0,1.0,97.0,0.0,12.0,95.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,45.0,4.0,20.0,2.0,10.0,0.0,1.0,0.0,8.0,10.0,38.0,21.0,21.0,0.0,35.0,0.0,22.0,6.0,2.0,0.0,17.0,0.0,24.0,49.0,20.0,10.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,48.0,5.0,29.0,5.0,51.0,0.0,2.0,5.0,10.0,11.0,27.0,13.0,17.0,0.0,34.0,101.0,0.0,7.0,58.0,0.0,17.0,72.0,124.0,41.0,54.0,8.0,89.0,30.0,180.0,103.0,3.0,8.0,11.0,3.0,0.0,70.0,46.0,219.0,46.0,22.0,18.0,0.0,0.0,170.0,44.0,39.0,20.0,15.0,72.0,266.0,195.0,49.0,132.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,58.0,18.0,0.0,19.0,8.0,71.0,0.0,0.0,0.0,0.0,7.0,3.0,11.0,8.0,19.0,64.0,8.0,0.0,10.0,0.0,0.0,0.0,1.0,25.0,71.0,24.0,30.0,6.0,0.0,0.0,1.0,36.0,42.0,0.0,32.0,3.0,0.0,0.0,454.0,0.0,285.0,22.0,41.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,4.0,13.0,20.0,0.0,19.0,8.0,10.0,0.0,0.0,83.0,29.0,1.0,0.0,24.0,20.0,17.0,34.0,41.0,59.0,73.0,87.0,23.0,4.0,7.0,17.0,0.0,0.0,0.0,26.0,9.0,41.0,0.0,38.0,73.0,28.0,11.0,1.0,16.0,11.0,16.0,78.0,20.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,11.0,9.0,22.0,22.0,48.0,7.0,48.0,9.0,67.0,51.0,17.0,1.0,0.0,18.0,83.0,33.0,29.0,0.0,9.0,70.0,16.0,14.0,26.0,7.0,6.0,25.0,32.0,0.0,39.0,57.0,12.0,25.0,3.0,25.0,0.0,101.0,38.0,106.0,0.0,64.0,61.0,46.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.0,9.0,21.0,33.0,1.0,0.0,0.0,7.0,0.0,25.0,0.0,0.0,0.0,39.0,10.0,1.0,0.0,0.0,0.0,23.0,23.0,11.0,5.0,54.0,16.0,0.0,15.0,6.0,0.0,7.0,35.0,0.0,15.0,8.0,0.0,0.0,3.0,1.0,0.0,13.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,4.0,12.0,2.0,3.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.0,24.0,19.0,7.0,24.0,14.0,9.0,11.0,34.0,0.0,0.0,36.0,53.0,20.0,3.0,0.0,0.0,53.0,11.0,36.0,43.0,3.0,32.0,0.0,0.0,0.0,19.0,111.0,52.0,0.0,0.0,0.0,25.0,0.0,98.0,52.0,19.0,0.0,50.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,187.0,0.0,0.0,137.0,91.0,0.0,7.0,0.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,13.0,9.0,34.0,0.0,21.0,25.0,10.0,0.0,18.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,28.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,7.0,30.0,32.0,5.0,0.0,12.0,15.0,17.0,3.0,73.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,1.0,33.0,0.0,41.0,6.0,6.0,15.0,0.0,69.0,0.0,9.0,43.0,37.0,55.0,0.0,27.0,53.0,0.0,51.0,16.0,75.0,74.0,20.0,19.0,0.0,26.0,197.0,30.0,29.0,3.0,0.0,13.0,17.0,26.0,43.0,0.0,4.0,10.0,2.0,32.0,46.0,126.0,144.0,66.0,6.0,24.0,54.0,88.0,40.0,61.0,9.0,30.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,9.0,8.0,23.0,25.0,18.0,14.0,0.0,20.0,4.0,6.0,31.0,0.0,33.0,11.0,10.0,9.0,0.0,35.0,25.0,97.0,31.0,0.0,0.0,50.0,67.0,64.0,12.0,37.0,14.0,7.0,20.0,57.0,51.0,0.0,0.0,4.0,0.0,4.0,7.0,2.0,0.0,6.0,0.0,0.0,0.0,33.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,35.0,18.0,22.0,0.0,9.0,16.0,5.0,29.0,5.0,5.0,9.0,0.0,0.0,4.0,18.0,11.0,0.0,19.0,0.0,0.0,22.0,16.0,11.0,69.0,0.0,0.0,25.0,11.0,4.0,71.0,0.0,228.0,28.0,11.0,26.0,0.0,83.0,0.0,0.0,0.0,12.0,0.0,18.0,0.0,0.0,22.0,63.0,167.0,39.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,13.0,8.0,17.0,9.0,31.0,30.0,11.0,42.0,7.0,20.0,8.0,71.0,26.0,29.0,49.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,1.0,21.0,2.0,7.0,6.0,12.0,9.0,19.0,0.0,4.0,24.0,11.0,2.0,0.0,45.0,0.0,29.0,21.0,0.0,26.0,0.0,33.0,128.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,33.0,38.0,35.0,4.0,21.0,0.0,11.0,18.0,19.0,12.0,32.0,17.0,73.0,0.0,73.0,34.0,33.0,9.0,66.0,91.0,12.0,0.0,156.0,126.0,61.0,7.0,38.0,0.0,15.0,59.0,0.0,9.0,183.0,79.0,298.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,15.0,12.0,0.0,14.0,3.0,0.0,0.0,7.0,16.0,4.0,0.0,0.0,16.0,0.0,71.0,4.0,9.0,0.0,34.0,17.0,6.0,3.0,0.0,58.0,34.0,6.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.0,0.0,12.0,16.0,54.0,0.0,0.0,5.0,11.0,34.0,24.0,29.0,22.0,38.0,0.0,4.0,0.0,29.0,61.0,39.0,107.0,15.0,5.0,6.0,0.0,79.0,0.0,59.0,26.0,60.0,2.0,0.0,0.0,81.0,0.0,166.0,118.0,73.0,44.0,2.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,7.0,0.0,24.0,13.0,0.0,17.0,20.0,16.0,22.0,2.0,22.0,11.0,30.0,10.0,0.0,0.0,13.0,5.0,10.0,7.0,11.0,7.0,0.0,14.0,3.0,30.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,3.0,9.0,0.0,24.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,35.0,55.0,4.0,10.0,4.0,0.0,17.0,3.0,1.0,21.0,20.0,0.0,0.0,10.0,0.0,62.0,2.0,21.0,7.0,0.0,2.0,5.0,6.0,0.0,127.0,27.0,35.0,57.0,46.0,8.0,26.0,7.0,0.0,36.0,17.0,29.0,25.0,0.0,8.0,2.0,0.0,45.0,32.0,6.0,40.0,17.0,3.0,9.0,53.0,32.0,19.0,3.0,3.0,8.0,13.0,0.0,35.0,42.0,12.0,0.0,11.0,32.0,0.0,0.0,0.0,0.0,16.0,131.0,46.0,28.0,14.0,9.0,36.0,25.0,30.0,26.0,37.0,9.0,29.0,16.0,15.0,106.0,6.0,15.0,80.0,0.0,34.0,0.0,0.0,32.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,18.0,16.0,44.0,15.0,5.0,13.0,0.0,3.0,7.0,12.0,14.0,1.0,53.0,19.0,46.0,77.0,0.0,0.0,62.0,29.0,0.0,0.0,0.0,9.0,47.0,0.0,31.0,0.0,5.0,5.0,50.0,0.0,63.0,35.0,130.0,0.0,0.0,109.0,109.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2.0,22.0,12.0,7.0,8.0,20.0,17.0,0.0,12.0,63.0,38.0,27.0,19.0,19.0,37.0,14.0,59.0,18.0,32.0,74.0,114.0,103.0,31.0,9.0,111.0,92.0,10.0,442.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,22.0,20.0,3.0,48.0,9.0,0.0,35.0,0.0,25.0,15.0,12.0,5.0,23.0,24.0,119.0,94.0,40.0,20.0,81.0,0.0,0.0,45.0,0.0,12.0,66.0,54.0,36.0,0.0,175.0,28.0,27.0,95.0,301.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,3.0,0.0,7.0,5.0,12.0,4.0,19.0,4.0,13.0,41.0,14.0,18.0,5.0,5.0,43.0,13.0,0.0,7.0,31.0,0.0,35.0,81.0,82.0,79.0,16.0,34.0,0.0,198.0,0.0,2.0,25.0,32.0,22.0,34.0,9.0,33.0,0.0,0.0,6.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,6.0,36.0,27.0,0.0,0.0,3.0,14.0,9.0,5.0,0.0,24.0,0.0,2.0,2.0,10.0,19.0,16.0,6.0,21.0,49.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,19.0,16.0,28.0,15.0,21.0,0.0,3.0,21.0,5.0,47.0,33.0,47.0,13.0,10.0,8.0,27.0,9.0,26.0,121.0,15.0,14.0,1.0,0.0,30.0,20.0,0.0,2.0,0.0,20.0,6.0,0.0,0.0,0.0,58.0,0.0,43.0,120.0,0.0,12.0,0.0,12.0,4.0,1.0,71.0,47.0,13.0,74.0,13.0,65.0,0.0,4.0,15.0,56.0,0.0,41.0,25.0,68.0,0.0,45.0,0.0,127.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,31.0,31.0,12.0,7.0,42.0,9.0,4.0,0.0,9.0,51.0,11.0,0.0,23.0,26.0,10.0,3.0,27.0,0.0,5.0,0.0,7.0,0.0,4.0,22.0,0.0,24.0,21.0,0.0,15.0,5.0,0.0,2.0,0.0,3.0,5.0,2.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,13.0,19.0,0.0,6.0,0.0,0.0,53.0,16.0,0.0,15.0,3.0,1.0,0.0,11.0,14.0,0.0,0.0,104.0,6.0,10.0,1.0,2.0,0.0,71.0,0.0,0.0,0.0,2.0,12.0,24.0,56.0,0.0,27.0,45.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,13.0,15.0,25.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,23.0,22.0,16.0,0.0,10.0,8.0,55.0,17.0,29.0,8.0,12.0,4.0,29.0,6.0,36.0,13.0,4.0,0.0,7.0,19.0,10.0,6.0,17.0,15.0,0.0,0.0,0.0,15.0,20.0,5.0,74.0,0.0,0.0,0.0,0.0,23.0,3.0,23.0,0.0,41.0,16.0,0.0,15.0,0.0,14.0,9.0,13.0,0.0,8.0,0.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,21.0,7.0,0.0,8.0,23.0,2.0,4.0,15.0,0.0,80.0,33.0,40.0,15.0,29.0,171.0,127.0,0.0,8.0,96.0,7.0,5.0,53.0,51.0,0.0,0.0,0.0,41.0,9.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,25.0,13.0,3.0,14.0,6.0,0.0,25.0,0.0,8.0,2.0,12.0,12.0,13.0,8.0,0.0,0.0,0.0,2.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,0.0,49.0,43.0,55.0,20.0,11.0,13.0,0.0,34.0,0.0,20.0,0.0,25.0,8.0,0.0,0.0,5.0,12.0,23.0,110.0,0.0,0.0,0.0,23.0,21.0,0.0,70.0,8.0,9.0,0.0,135.0,0.0,63.0,0.0,0.0,0.0,0.0,48.0,142.0,5.0,6.0,34.0,61.0,0.0,98.0,47.0,31.0,47.0,0.0,17.0,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,11.0,14.0,30.0,10.0,26.0,10.0,31.0,33.0,38.0,27.0,47.0,7.0,1.0,7.0,17.0,123.0,22.0,7.0,18.0,32.0,24.0,0.0,52.0,14.0,103.0,21.0,92.0,13.0,0.0,67.0,10.0,2.0,5.0,0.0,13.0,0.0,17.0,355.0,138.0,0.0,148.0,0.0,0.0,0.0,388.0,34.0,0.0,91.0,0.0,4.0,0.0,7.0,337.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,8.0,8.0,10.0,10.0,0.0,6.0,14.0,23.0,9.0,25.0,0.0,26.0,53.0,0.0,31.0,0.0,70.0,0.0,14.0,20.0,1.0,11.0,0.0,39.0,35.0,49.0,11.0,0.0,0.0,69.0,50.0,179.0,15.0,0.0,87.0,17.0,36.0,66.0,48.0,1.0,61.0,6.0,0.0,0.0,0.0,12.0,14.0,14.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,11.0,13.0,0.0,0.0,23.0,6.0,2.0,7.0,0.0,0.0,5.0,13.0,4.0,0.0,13.0,13.0,6.0,54.0,22.0,6.0,24.0,30.0,6.0,8.0,0.0,2.0,0.0,24.0,7.0,13.0,8.0,8.0,0.0,0.0,10.0,6.0,6.0,10.0,7.0,25.0,0.0,5.0,0.0,0.0,15.0,27.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2.0,16.0,0.0,1.0,17.0,0.0,12.0,1.0,10.0,0.0,38.0,0.0,0.0,0.0,19.0,83.0,67.0,50.0,34.0,115.0,124.0,20.0,111.0,97.0,116.0,25.0,5.0,6.0,45.0,8.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1.0,17.0,15.0,0.0,6.0,3.0,35.0,30.0,8.0,13.0,0.0,14.0,8.0,29.0,42.0,84.0,7.0,7.0,0.0,6.0,0.0,37.0,1.0,1.0,173.0,5.0,5.0,0.0,25.0,5.0,17.0,0.0,3.0,5.0,9.0,2.0,28.0,11.0,20.0,0.0,24.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,12.0,0.0,6.0,0.0,0.0,2.0,0.0,11.0,0.0,5.0,0.0,5.0,0.0,12.0,10.0,0.0,22.0,12.0,3.0,38.0,4.0,38.0,15.0,0.0,2.0,0.0,12.0,27.0,6.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,52.0,23.0,10.0,22.0,24.0,3.0,26.0,26.0,0.0,0.0,7.0,38.0,29.0,10.0,14.0,35.0,4.0,0.0,21.0,28.0,51.0,18.0,64.0,19.0,0.0,0.0,49.0,32.0,39.0,237.0,174.0,0.0,13.0,261.0,189.0,0.0,143.0,15.0,87.0,15.0,46.0,17.0,13.0,52.0,60.0,30.0,1.0,388.0,0.0,28.0,6.0,35.0,39.0,2.0,5.0,174.0,176.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,11.0,10.0,3.0,22.0,36.0,4.0,29.0,31.0,22.0,21.0,32.0,16.0,10.0,11.0,12.0,2.0,3.0,28.0,0.0,0.0,8.0,10.0,38.0,9.0,11.0,4.0,0.0,5.0,9.0,2.0,18.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,38.0,12.0,15.0,6.0,9.0,3.0,11.0,7.0,64.0,45.0,29.0,27.0,17.0,0.0,84.0,5.0,53.0,2.0,8.0,0.0,0.0,13.0,40.0,28.0,21.0,9.0,32.0,1.0,0.0,11.0,0.0,5.0,267.0,0.0,201.0,50.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1.0,4.0,28.0,37.0,10.0,1.0,5.0,15.0,0.0,11.0,25.0,9.0,47.0,78.0,0.0,6.0,4.0,3.0,3.0,35.0,35.0,12.0,63.0,0.0,23.0,0.0,64.0,55.0,0.0,52.0,0.0,0.0,92.0,13.0,0.0,97.0,6.0,0.0,8.0,14.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,19.0,4.0,8.0,4.0,0.0,7.0,0.0,0.0,2.0,185.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
