,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
209,23.0,36.0,10.0,0.0,23.0,33.0,0.0,0.0,6.0,14.0,9.0,6.0,0.0,7.0,36.0,10.0,0.0,31.0,23.0,0.0,37.0,3.0,102.0,8.0,7.0,28.0,22.0,0.0,41.0,20.0,11.0,17.0,0.0,0.0,19.0,0.0,47.0,95.0,56.0,38.0,102.0,13.0,56.0,0.0,51.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,17.0,8.0,14.0,0.0,41.0,31.0,7.0,11.0,31.0,28.0,11.0,9.0,10.0,0.0,11.0,6.0,0.0,10.0,25.0,0.0,14.0,3.0,14.0,0.0,1.0,19.0,11.0,11.0,12.0,0.0,30.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.0,22.0,18.0,4.0,26.0,13.0,0.0,14.0,21.0,18.0,19.0,21.0,24.0,3.0,4.0,34.0,9.0,0.0,0.0,5.0,1.0,0.0,3.0,9.0,20.0,0.0,112.0,10.0,57.0,83.0,8.0,42.0,47.0,140.0,4.0,21.0,0.0,195.0,0.0,122.0,39.0,1.0,15.0,0.0,93.0,120.0,84.0,73.0,91.0,39.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2.0,13.0,7.0,27.0,5.0,10.0,10.0,18.0,16.0,0.0,0.0,28.0,20.0,96.0,0.0,2.0,5.0,1.0,0.0,23.0,0.0,6.0,21.0,0.0,21.0,17.0,4.0,0.0,2.0,18.0,0.0,0.0,13.0,0.0,35.0,0.0,0.0,0.0,26.0,0.0,14.0,0.0,0.0,3.0,5.0,0.0,10.0,27.0,13.0,13.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,36.0,8.0,0.0,19.0,10.0,0.0,24.0,11.0,6.0,0.0,38.0,0.0,0.0,36.0,35.0,20.0,96.0,0.0,0.0,36.0,19.0,38.0,105.0,0.0,46.0,0.0,1.0,20.0,26.0,31.0,0.0,0.0,0.0,49.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,8.0,7.0,21.0,25.0,2.0,4.0,0.0,10.0,12.0,16.0,39.0,40.0,113.0,7.0,10.0,14.0,30.0,0.0,24.0,65.0,42.0,34.0,29.0,10.0,9.0,0.0,3.0,0.0,69.0,125.0,89.0,16.0,26.0,8.0,90.0,137.0,71.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,6.0,20.0,0.0,36.0,1.0,46.0,11.0,4.0,10.0,0.0,31.0,7.0,12.0,29.0,28.0,0.0,71.0,48.0,38.0,17.0,59.0,45.0,8.0,265.0,0.0,172.0,0.0,0.0,28.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,26.0,31.0,1.0,0.0,4.0,0.0,0.0,26.0,5.0,0.0,6.0,0.0,16.0,23.0,38.0,0.0,0.0,12.0,20.0,8.0,0.0,7.0,4.0,2.0,9.0,0.0,0.0,10.0,0.0,0.0,5.0,25.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,3.0,4.0,0.0,0.0,0.0,34.0,27.0,0.0,68.0,36.0,1.0,0.0,6.0,52.0,16.0,20.0,9.0,4.0,37.0,23.0,12.0,32.0,51.0,0.0,5.0,19.0,80.0,10.0,14.0,14.0,3.0,0.0,21.0,15.0,0.0,0.0,0.0,5.0,134.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.0,44.0,18.0,25.0,22.0,7.0,59.0,31.0,5.0,17.0,15.0,11.0,25.0,11.0,1.0,17.0,2.0,3.0,42.0,12.0,45.0,128.0,0.0,42.0,38.0,31.0,33.0,41.0,0.0,0.0,40.0,21.0,10.0,165.0,29.0,67.0,13.0,0.0,3.0,1.0,5.0,21.0,24.0,0.0,0.0,33.0,18.0,0.0,0.0,0.0,59.0,0.0,21.0,0.0,14.0,14.0,12.0,0.0,0.0,32.0,69.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,11.0,9.0,0.0,23.0,0.0,16.0,32.0,28.0,1.0,16.0,16.0,0.0,16.0,0.0,0.0,35.0,96.0,0.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,29.0,39.0,0.0,36.0,180.0,11.0,7.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,14.0,7.0,11.0,7.0,0.0,0.0,17.0,67.0,14.0,42.0,10.0,28.0,21.0,37.0,5.0,83.0,21.0,0.0,11.0,132.0,124.0,0.0,26.0,0.0,0.0,62.0,25.0,38.0,1.0,66.0,23.0,35.0,0.0,89.0,0.0,65.0,0.0,83.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,22.0,6.0,0.0,32.0,15.0,0.0,55.0,49.0,57.0,17.0,31.0,63.0,9.0,0.0,32.0,46.0,0.0,0.0,0.0,22.0,6.0,8.0,0.0,0.0,2.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,7.0,32.0,0.0,11.0,12.0,58.0,18.0,17.0,32.0,14.0,58.0,85.0,0.0,17.0,16.0,35.0,57.0,100.0,78.0,55.0,18.0,73.0,235.0,64.0,173.0,218.0,0.0,334.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,38.0,1.0,11.0,12.0,25.0,5.0,34.0,3.0,65.0,1.0,27.0,22.0,46.0,46.0,0.0,12.0,35.0,40.0,38.0,86.0,14.0,38.0,133.0,76.0,0.0,0.0,19.0,127.0,10.0,60.0,39.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0.0,11.0,0.0,12.0,13.0,9.0,0.0,9.0,26.0,59.0,0.0,3.0,17.0,0.0,18.0,20.0,9.0,77.0,0.0,17.0,52.0,0.0,194.0,0.0,24.0,152.0,110.0,17.0,1.0,0.0,63.0,280.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,48.0,11.0,21.0,12.0,7.0,14.0,11.0,30.0,0.0,12.0,28.0,102.0,13.0,62.0,0.0,121.0,120.0,21.0,15.0,0.0,0.0,43.0,72.0,33.0,0.0,63.0,12.0,25.0,12.0,4.0,8.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,26.0,2.0,5.0,28.0,12.0,8.0,31.0,0.0,15.0,21.0,3.0,28.0,11.0,5.0,5.0,6.0,40.0,26.0,14.0,0.0,8.0,0.0,25.0,8.0,0.0,62.0,8.0,118.0,8.0,10.0,44.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38.0,0.0,18.0,5.0,4.0,24.0,10.0,0.0,1.0,41.0,44.0,0.0,0.0,0.0,23.0,1.0,0.0,5.0,9.0,0.0,0.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,11.0,16.0,19.0,0.0,26.0,5.0,0.0,0.0,407.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,56.0,0.0,35.0,53.0,28.0,128.0,68.0,162.0,76.0,231.0,282.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,8.0,16.0,16.0,27.0,22.0,0.0,0.0,0.0,1.0,12.0,16.0,0.0,16.0,9.0,13.0,11.0,2.0,64.0,10.0,152.0,0.0,0.0,0.0,19.0,5.0,11.0,41.0,17.0,0.0,21.0,16.0,21.0,89.0,28.0,52.0,7.0,50.0,30.0,78.0,112.0,405.0,31.0,34.0,0.0,113.0,114.0,0.0,18.0,26.0,0.0,0.0,7.0,5.0,30.0,26.0,0.0,105.0,0.0,13.0,0.0,0.0,9.0,11.0,27.0,0.0,54.0,20.0,39.0,158.0,215.0,0.0,0.0,35.0,0.0,0.0,2.0,0.0,71.0,56.0,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,12.0,20.0,19.0,6.0,17.0,7.0,0.0,9.0,31.0,0.0,47.0,53.0,74.0,151.0,90.0,0.0,18.0,59.0,0.0,21.0,46.0,3.0,0.0,16.0,34.0,0.0,312.0,103.0,255.0,23.0,2.0,0.0,2.0,13.0,5.0,17.0,0.0,0.0,119.0,19.0,1.0,0.0,19.0,0.0,34.0,10.0,14.0,2.0,0.0,9.0,0.0,0.0,0.0,12.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.0,0.0,13.0,4.0,21.0,21.0,24.0,1.0,36.0,22.0,10.0,9.0,110.0,4.0,29.0,0.0,30.0,0.0,1.0,98.0,0.0,0.0,0.0,130.0,0.0,31.0,10.0,30.0,0.0,109.0,26.0,46.0,84.0,223.0,23.0,2.0,24.0,0.0,41.0,0.0,0.0,643.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,5.0,12.0,0.0,23.0,60.0,0.0,4.0,9.0,17.0,6.0,15.0,5.0,0.0,166.0,0.0,120.0,100.0,33.0,20.0,16.0,29.0,42.0,33.0,24.0,48.0,109.0,38.0,105.0,1.0,1.0,6.0,19.0,96.0,7.0,6.0,9.0,40.0,375.0,62.0,414.0,83.0,36.0,127.0,59.0,37.0,131.0,156.0,0.0,58.0,0.0,83.0,67.0,36.0,78.0,65.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,21.0,10.0,0.0,4.0,66.0,5.0,0.0,0.0,31.0,9.0,9.0,10.0,16.0,0.0,16.0,19.0,0.0,30.0,26.0,0.0,38.0,12.0,0.0,12.0,0.0,1.0,6.0,0.0,22.0,10.0,3.0,0.0,14.0,4.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,14.0,13.0,19.0,2.0,30.0,8.0,19.0,0.0,15.0,0.0,19.0,18.0,6.0,0.0,20.0,5.0,50.0,15.0,0.0,25.0,8.0,3.0,3.0,17.0,11.0,12.0,8.0,41.0,148.0,115.0,126.0,0.0,9.0,6.0,10.0,17.0,0.0,3.0,10.0,6.0,0.0,22.0,6.0,0.0,62.0,7.0,126.0,15.0,31.0,182.0,56.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0.0,2.0,0.0,8.0,19.0,28.0,14.0,5.0,8.0,16.0,36.0,16.0,76.0,0.0,5.0,12.0,8.0,6.0,20.0,4.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.0,6.0,2.0,6.0,18.0,21.0,10.0,0.0,13.0,0.0,21.0,0.0,18.0,8.0,10.0,9.0,0.0,8.0,0.0,37.0,0.0,0.0,13.0,29.0,11.0,0.0,0.0,5.0,18.0,15.0,0.0,0.0,0.0,45.0,23.0,0.0,17.0,0.0,52.0,0.0,1.0,22.0,5.0,8.0,22.0,0.0,0.0,7.0,7.0,0.0,7.0,36.0,0.0,0.0,0.0,12.0,0.0,21.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.0,17.0,7.0,0.0,1.0,39.0,32.0,7.0,71.0,35.0,49.0,33.0,37.0,0.0,12.0,16.0,84.0,24.0,69.0,0.0,40.0,0.0,29.0,40.0,0.0,62.0,11.0,42.0,195.0,0.0,0.0,13.0,0.0,30.0,0.0,31.0,1.0,78.0,24.0,26.0,49.0,0.0,0.0,8.0,77.0,0.0,0.0,30.0,0.0,147.0,100.0,96.0,234.0,74.0,9.0,87.0,15.0,56.0,14.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,29.0,9.0,0.0,1.0,22.0,11.0,0.0,2.0,13.0,54.0,12.0,19.0,21.0,35.0,67.0,0.0,15.0,3.0,3.0,4.0,28.0,0.0,0.0,0.0,11.0,4.0,11.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,5.0,0.0,2.0,15.0,4.0,5.0,0.0,10.0,20.0,32.0,33.0,0.0,9.0,144.0,44.0,164.0,13.0,0.0,33.0,0.0,92.0,48.0,113.0,157.0,0.0,0.0,13.0,33.0,49.0,0.0,13.0,0.0,3.0,4.0,36.0,20.0,113.0,69.0,0.0,0.0,0.0,54.0,25.0,7.0,182.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,35.0,22.0,7.0,12.0,16.0,23.0,6.0,31.0,16.0,3.0,52.0,18.0,21.0,47.0,16.0,20.0,0.0,26.0,1.0,0.0,6.0,0.0,12.0,0.0,33.0,0.0,54.0,40.0,110.0,0.0,29.0,96.0,13.0,0.0,1.0,8.0,42.0,46.0,0.0,141.0,0.0,18.0,18.0,186.0,0.0,0.0,0.0,0.0,45.0,76.0,16.0,0.0,426.0,16.0,0.0,20.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7.0,38.0,0.0,11.0,20.0,0.0,43.0,0.0,8.0,30.0,0.0,2.0,0.0,12.0,74.0,0.0,62.0,79.0,16.0,8.0,40.0,49.0,8.0,0.0,10.0,31.0,0.0,0.0,23.0,189.0,15.0,0.0,40.0,39.0,0.0,14.0,0.0,52.0,28.0,25.0,14.0,8.0,0.0,6.0,26.0,34.0,11.0,0.0,60.0,10.0,20.0,20.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,6.0,23.0,0.0,10.0,29.0,0.0,16.0,0.0,85.0,23.0,24.0,16.0,77.0,42.0,42.0,21.0,11.0,61.0,0.0,21.0,0.0,0.0,0.0,19.0,60.0,1.0,0.0,41.0,0.0,11.0,6.0,0.0,6.0,3.0,4.0,16.0,36.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,8.0,0.0,23.0,17.0,27.0,1.0,13.0,35.0,44.0,7.0,10.0,11.0,8.0,3.0,11.0,17.0,77.0,0.0,0.0,0.0,7.0,29.0,4.0,72.0,48.0,0.0,4.0,23.0,0.0,0.0,17.0,0.0,140.0,0.0,0.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,21.0,0.0,5.0,0.0,9.0,46.0,14.0,27.0,20.0,98.0,7.0,15.0,6.0,14.0,128.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,41.0,24.0,0.0,3.0,0.0,0.0,15.0,0.0,13.0,41.0,13.0,0.0,16.0,16.0,117.0,0.0,19.0,15.0,0.0,159.0,22.0,171.0,152.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,167.0,43.0,0.0,0.0,15.0,0.0,0.0,3.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,23.0,0.0,0.0,0.0,50.0,10.0,1.0,6.0,0.0,0.0,25.0,7.0,19.0,60.0,0.0,21.0,2.0,0.0,9.0,64.0,101.0,41.0,0.0,0.0,18.0,80.0,134.0,193.0,51.0,0.0,4.0,15.0,55.0,4.0,89.0,0.0,42.0,0.0,17.0,30.0,41.0,12.0,100.0,4.0,29.0,0.0,67.0,0.0,86.0,0.0,1.0,110.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,18.0,17.0,2.0,0.0,22.0,5.0,14.0,9.0,0.0,0.0,11.0,13.0,16.0,12.0,22.0,21.0,0.0,13.0,24.0,46.0,71.0,0.0,22.0,265.0,191.0,27.0,875.0,0.0,511.0,11.0,135.0,0.0,64.0,0.0,80.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,29.0,21.0,27.0,17.0,14.0,3.0,13.0,8.0,2.0,0.0,0.0,4.0,0.0,9.0,33.0,3.0,12.0,3.0,24.0,0.0,0.0,0.0,41.0,48.0,37.0,46.0,0.0,0.0,0.0,8.0,24.0,9.0,238.0,51.0,0.0,289.0,179.0,31.0,19.0,37.0,36.0,497.0,9.0,0.0,0.0,15.0,0.0,3.0,6.0,0.0,3.0,11.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2.0,26.0,13.0,20.0,1.0,20.0,66.0,20.0,0.0,18.0,9.0,0.0,17.0,23.0,37.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
