,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
105,0.0,28.0,6.0,48.0,19.0,0.0,25.0,9.0,10.0,16.0,21.0,37.0,30.0,81.0,31.0,67.0,154.0,12.0,19.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,14.0,21.0,4.0,29.0,7.0,0.0,12.0,44.0,16.0,13.0,2.0,14.0,36.0,4.0,2.0,12.0,24.0,128.0,81.0,171.0,179.0,0.0,52.0,12.0,26.0,7.0,16.0,41.0,21.0,3.0,129.0,15.0,6.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,22.0,31.0,0.0,28.0,10.0,19.0,3.0,0.0,19.0,19.0,11.0,142.0,90.0,7.0,0.0,28.0,13.0,2.0,6.0,21.0,14.0,13.0,75.0,19.0,9.0,9.0,40.0,0.0,0.0,18.0,12.0,10.0,9.0,23.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,16.0,25.0,22.0,13.0,14.0,12.0,13.0,19.0,10.0,15.0,104.0,22.0,25.0,21.0,52.0,4.0,1.0,0.0,16.0,0.0,0.0,114.0,39.0,24.0,23.0,19.0,11.0,3.0,34.0,0.0,0.0,36.0,0.0,0.0,8.0,29.0,30.0,121.0,9.0,0.0,12.0,5.0,0.0,2.0,0.0,15.0,0.0,3.0,33.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,12.0,9.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,1.0,1.0,44.0,22.0,23.0,17.0,3.0,17.0,0.0,10.0,25.0,21.0,30.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,17.0,15.0,0.0,11.0,12.0,0.0,0.0,9.0,1.0,0.0,7.0,18.0,0.0,14.0,41.0,64.0,0.0,0.0,26.0,0.0,39.0,0.0,21.0,2.0,0.0,36.0,0.0,0.0,38.0,21.0,18.0,18.0,0.0,51.0,10.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,9.0,1.0,11.0,30.0,0.0,14.0,12.0,0.0,0.0,17.0,35.0,10.0,16.0,0.0,6.0,13.0,14.0,0.0,21.0,2.0,7.0,0.0,22.0,23.0,0.0,8.0,73.0,17.0,0.0,0.0,0.0,0.0,38.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,4.0,2.0,0.0,29.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2.0,9.0,20.0,0.0,0.0,34.0,13.0,0.0,3.0,9.0,12.0,0.0,0.0,16.0,18.0,6.0,9.0,0.0,0.0,0.0,20.0,12.0,9.0,20.0,1.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,6.0,9.0,13.0,22.0,17.0,2.0,8.0,11.0,17.0,29.0,53.0,13.0,0.0,4.0,18.0,22.0,0.0,21.0,1.0,38.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,16.0,15.0,12.0,7.0,14.0,10.0,19.0,20.0,7.0,19.0,5.0,10.0,4.0,0.0,3.0,0.0,3.0,2.0,20.0,0.0,4.0,7.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,16.0,13.0,4.0,0.0,13.0,61.0,7.0,16.0,0.0,0.0,12.0,15.0,13.0,0.0,0.0,3.0,0.0,16.0,8.0,7.0,0.0,4.0,30.0,0.0,31.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,10.0,3.0,19.0,25.0,2.0,1.0,7.0,19.0,68.0,17.0,3.0,7.0,23.0,0.0,0.0,0.0,2.0,29.0,0.0,17.0,68.0,59.0,10.0,27.0,79.0,67.0,0.0,90.0,93.0,31.0,0.0,0.0,17.0,11.0,128.0,17.0,163.0,0.0,4.0,10.0,209.0,20.0,317.0,20.0,0.0,127.0,7.0,36.0,0.0,53.0,22.0,49.0,90.0,3.0,171.0,15.0,27.0,3.0,9.0,0.0,0.0,153.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
117,18.0,7.0,16.0,41.0,11.0,5.0,19.0,24.0,0.0,0.0,34.0,11.0,21.0,0.0,25.0,21.0,6.0,6.0,4.0,15.0,3.0,0.0,0.0,85.0,0.0,4.0,10.0,123.0,81.0,96.0,0.0,366.0,0.0,165.0,74.0,190.0,138.0,45.0,1.0,138.0,65.0,0.0,137.0,237.0,28.0,82.0,877.0,0.0,0.0,958.0,157.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,43.0,13.0,20.0,9.0,0.0,0.0,17.0,30.0,18.0,0.0,16.0,0.0,0.0,0.0,16.0,18.0,16.0,0.0,12.0,6.0,11.0,0.0,0.0,5.0,5.0,18.0,26.0,0.0,11.0,34.0,23.0,0.0,0.0,36.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,6.0,0.0,8.0,9.0,13.0,0.0,5.0,25.0,16.0,15.0,0.0,3.0,0.0,26.0,11.0,51.0,28.0,17.0,5.0,93.0,0.0,65.0,0.0,0.0,0.0,30.0,0.0,8.0,1.0,25.0,105.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,8.0,33.0,12.0,14.0,6.0,18.0,6.0,13.0,24.0,36.0,59.0,0.0,0.0,0.0,49.0,49.0,48.0,58.0,11.0,209.0,20.0,0.0,44.0,40.0,223.0,41.0,37.0,34.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,25.0,37.0,14.0,0.0,0.0,53.0,63.0,15.0,22.0,0.0,0.0,32.0,0.0,37.0,59.0,47.0,52.0,0.0,0.0,110.0,31.0,46.0,57.0,26.0,9.0,12.0,38.0,0.0,34.0,29.0,52.0,31.0,0.0,0.0,32.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,46.0,3.0,0.0,3.0,19.0,10.0,1.0,4.0,13.0,2.0,1.0,0.0,20.0,4.0,7.0,22.0,3.0,6.0,0.0,10.0,3.0,0.0,31.0,21.0,0.0,13.0,18.0,4.0,0.0,10.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,69.0,1.0,8.0,0.0,0.0,15.0,2.0,0.0,5.0,147.0,0.0,236.0,133.0,43.0,0.0,0.0,0.0,542.0,17.0,101.0,208.0,0.0,0.0,269.0,308.0,0.0,451.0,0.0,21.0,20.0,15.0,4.0,12.0,0.0,0.0,2.0,0.0,0.0,7.0,12.0,,,,,,,,,,,,,,,
123,27.0,0.0,2.0,16.0,2.0,23.0,4.0,28.0,33.0,33.0,61.0,5.0,46.0,2.0,0.0,8.0,0.0,7.0,115.0,9.0,75.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,24.0,44.0,10.0,0.0,7.0,0.0,0.0,27.0,1.0,23.0,0.0,0.0,0.0,5.0,7.0,22.0,25.0,0.0,9.0,5.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,203.0,1.0,0.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.0,47.0,0.0,17.0,9.0,0.0,22.0,9.0,0.0,6.0,8.0,9.0,2.0,21.0,14.0,38.0,46.0,68.0,13.0,0.0,81.0,86.0,111.0,1.0,5.0,51.0,42.0,59.0,67.0,10.0,15.0,13.0,12.0,9.0,27.0,21.0,23.0,7.0,17.0,0.0,5.0,91.0,71.0,7.0,11.0,7.0,0.0,0.0,21.0,0.0,19.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,23.0,21.0,13.0,21.0,0.0,15.0,11.0,4.0,9.0,11.0,4.0,43.0,0.0,30.0,0.0,10.0,1.0,163.0,55.0,2.0,34.0,7.0,56.0,88.0,63.0,12.0,85.0,21.0,34.0,61.0,141.0,90.0,29.0,0.0,7.0,3.0,0.0,0.0,15.0,12.0,3.0,4.0,11.0,38.0,33.0,18.0,84.0,30.0,50.0,16.0,10.0,0.0,14.0,11.0,22.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,
126,26.0,11.0,8.0,0.0,19.0,10.0,7.0,17.0,12.0,50.0,23.0,19.0,0.0,76.0,31.0,33.0,9.0,79.0,11.0,18.0,191.0,23.0,14.0,0.0,23.0,109.0,32.0,28.0,62.0,27.0,27.0,0.0,0.0,36.0,97.0,53.0,75.0,71.0,32.0,17.0,61.0,10.0,425.0,4.0,0.0,0.0,112.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.0,5.0,14.0,10.0,15.0,25.0,9.0,8.0,6.0,1.0,16.0,5.0,4.0,15.0,4.0,0.0,14.0,11.0,14.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,109.0,16.0,1.0,3.0,0.0,5.0,10.0,24.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,9.0,20.0,13.0,6.0,25.0,14.0,0.0,14.0,0.0,0.0,0.0,18.0,13.0,2.0,9.0,76.0,7.0,33.0,84.0,0.0,35.0,99.0,10.0,25.0,5.0,0.0,5.0,30.0,24.0,0.0,5.0,0.0,0.0,0.0,36.0,16.0,14.0,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,11.0,5.0,9.0,6.0,11.0,5.0,6.0,41.0,0.0,22.0,0.0,10.0,51.0,17.0,47.0,11.0,28.0,106.0,0.0,21.0,83.0,148.0,54.0,0.0,0.0,34.0,137.0,0.0,40.0,0.0,182.0,37.0,62.0,56.0,0.0,487.0,17.0,160.0,265.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,41.0,0.0,24.0,4.0,0.0,16.0,6.0,19.0,4.0,3.0,7.0,24.0,104.0,17.0,0.0,76.0,114.0,112.0,0.0,28.0,129.0,106.0,43.0,71.0,28.0,202.0,48.0,4.0,126.0,141.0,218.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,8.0,14.0,49.0,35.0,5.0,0.0,0.0,16.0,12.0,18.0,28.0,32.0,67.0,15.0,44.0,52.0,1.0,28.0,29.0,19.0,111.0,10.0,140.0,66.0,19.0,395.0,3.0,17.0,33.0,74.0,14.0,39.0,31.0,174.0,11.0,13.0,42.0,0.0,4.0,0.0,89.0,44.0,66.0,10.0,2.0,0.0,57.0,97.0,58.0,44.0,44.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.0,62.0,7.0,0.0,46.0,22.0,11.0,27.0,2.0,3.0,47.0,0.0,37.0,39.0,6.0,0.0,0.0,0.0,121.0,151.0,228.0,15.0,0.0,0.0,7.0,17.0,86.0,27.0,0.0,0.0,0.0,2.0,25.0,0.0,17.0,86.0,124.0,80.0,86.0,31.0,0.0,0.0,0.0,29.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,26.0,5.0,1.0,14.0,0.0,22.0,14.0,4.0,18.0,0.0,4.0,59.0,13.0,17.0,32.0,5.0,26.0,0.0,15.0,4.0,0.0,52.0,0.0,33.0,0.0,0.0,35.0,36.0,38.0,56.0,68.0,64.0,74.0,0.0,129.0,118.0,78.0,39.0,87.0,50.0,57.0,50.0,93.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,27.0,33.0,7.0,0.0,41.0,28.0,7.0,18.0,7.0,11.0,10.0,13.0,22.0,9.0,8.0,19.0,0.0,12.0,11.0,0.0,0.0,5.0,150.0,16.0,0.0,3.0,21.0,17.0,0.0,89.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,19.0,10.0,3.0,63.0,6.0,5.0,7.0,20.0,0.0,0.0,57.0,0.0,16.0,6.0,10.0,10.0,140.0,12.0,81.0,3.0,12.0,56.0,116.0,25.0,35.0,50.0,33.0,0.0,145.0,66.0,30.0,358.0,463.0,165.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2.0,9.0,14.0,41.0,38.0,1.0,0.0,5.0,21.0,10.0,0.0,0.0,8.0,32.0,74.0,4.0,9.0,9.0,0.0,46.0,0.0,140.0,3.0,35.0,0.0,5.0,2.0,1.0,12.0,0.0,10.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,31.0,8.0,4.0,2.0,23.0,13.0,0.0,115.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,22.0,7.0,6.0,48.0,14.0,6.0,34.0,14.0,9.0,0.0,52.0,10.0,29.0,36.0,0.0,8.0,18.0,0.0,9.0,0.0,8.0,8.0,4.0,7.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,3.0,0.0,20.0,13.0,0.0,21.0,8.0,26.0,0.0,45.0,15.0,32.0,13.0,33.0,5.0,64.0,2.0,28.0,28.0,7.0,13.0,30.0,18.0,183.0,19.0,79.0,78.0,222.0,160.0,2.0,7.0,26.0,102.0,140.0,34.0,64.0,38.0,36.0,2.0,100.0,0.0,240.0,108.0,172.0,67.0,36.0,46.0,72.0,97.0,172.0,162.0,74.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,33.0,18.0,22.0,6.0,8.0,16.0,4.0,10.0,4.0,18.0,38.0,8.0,47.0,3.0,0.0,51.0,10.0,0.0,135.0,48.0,24.0,67.0,6.0,45.0,1.0,0.0,241.0,3.0,3.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,5.0,0.0,13.0,0.0,0.0,14.0,10.0,6.0,44.0,26.0,19.0,79.0,1.0,3.0,131.0,14.0,17.0,9.0,58.0,0.0,8.0,34.0,0.0,39.0,0.0,22.0,36.0,170.0,23.0,28.0,31.0,0.0,60.0,10.0,0.0,0.0,32.0,0.0,0.0,0.0,222.0,101.0,3.0,6.0,80.0,33.0,27.0,0.0,1.0,0.0,77.0,0.0,0.0,290.0,0.0,32.0,0.0,0.0,0.0,407.0,66.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,23.0,0.0,0.0,0.0,10.0,39.0,14.0,0.0,29.0,32.0,60.0,114.0,9.0,93.0,10.0,15.0,0.0,0.0,42.0,15.0,115.0,30.0,27.0,14.0,10.0,0.0,365.0,0.0,0.0,130.0,42.0,94.0,309.0,0.0,5.0,55.0,106.0,99.0,0.0,144.0,29.0,14.0,9.0,6.0,0.0,0.0,3.0,23.0,1.0,77.0,55.0,27.0,0.0,0.0,63.0,35.0,17.0,41.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,42.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
142,12.0,15.0,7.0,8.0,0.0,17.0,4.0,21.0,0.0,23.0,21.0,15.0,34.0,0.0,8.0,0.0,7.0,8.0,0.0,8.0,22.0,4.0,15.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.0,0.0,18.0,46.0,24.0,0.0,23.0,19.0,50.0,73.0,0.0,53.0,251.0,107.0,248.0,19.0,41.0,34.0,0.0,0.0,16.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0.0,8.0,7.0,6.0,19.0,18.0,40.0,27.0,48.0,33.0,5.0,0.0,4.0,0.0,6.0,0.0,19.0,11.0,5.0,0.0,15.0,11.0,22.0,20.0,7.0,29.0,1.0,0.0,66.0,0.0,7.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,7.0,1.0,5.0,6.0,14.0,26.0,2.0,23.0,5.0,7.0,3.0,13.0,3.0,0.0,434.0,36.0,542.0,14.0,0.0,4.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,,,,,,,,,,,,,
145,18.0,17.0,0.0,26.0,53.0,11.0,47.0,0.0,5.0,4.0,32.0,75.0,0.0,34.0,10.0,65.0,11.0,0.0,11.0,10.0,16.0,33.0,19.0,3.0,32.0,8.0,24.0,26.0,0.0,16.0,0.0,8.0,1.0,0.0,221.0,1.0,14.0,8.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,11.0,14.0,15.0,9.0,0.0,48.0,0.0,0.0,8.0,111.0,14.0,81.0,22.0,17.0,27.0,15.0,12.0,67.0,43.0,0.0,101.0,140.0,17.0,82.0,0.0,70.0,311.0,786.0,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,10.0,46.0,0.0,7.0,47.0,27.0,12.0,0.0,3.0,2.0,0.0,5.0,5.0,11.0,54.0,31.0,33.0,80.0,15.0,0.0,38.0,0.0,6.0,29.0,13.0,3.0,27.0,65.0,0.0,83.0,0.0,13.0,0.0,166.0,2.0,68.0,3.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,24.0,14.0,15.0,5.0,11.0,12.0,7.0,10.0,24.0,21.0,9.0,0.0,8.0,0.0,44.0,3.0,0.0,6.0,14.0,55.0,18.0,3.0,24.0,66.0,71.0,38.0,57.0,5.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,8.0,0.0,24.0,6.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,66.0,75.0,0.0,0.0,36.0,78.0,0.0,0.0,0.0,87.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,31.0,0.0,56.0,0.0,0.0,17.0,6.0,2.0,40.0,4.0,19.0,12.0,47.0,34.0,11.0,0.0,86.0,59.0,13.0,0.0,0.0,2.0,9.0,0.0,71.0,14.0,0.0,43.0,46.0,132.0,152.0,0.0,294.0,66.0,46.0,44.0,0.0,33.0,17.0,0.0,0.0,0.0,23.0,44.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,30.0,13.0,1.0,13.0,6.0,9.0,13.0,12.0,9.0,0.0,4.0,0.0,17.0,206.0,24.0,95.0,0.0,42.0,0.0,0.0,19.0,5.0,0.0,6.0,64.0,8.0,51.0,2.0,49.0,17.0,74.0,0.0,38.0,4.0,61.0,0.0,0.0,32.0,3.0,47.0,0.0,19.0,306.0,6.0,181.0,0.0,241.0,0.0,117.0,26.0,51.0,40.0,21.0,0.0,0.0,0.0,119.0,0.0,315.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,9.0,51.0,46.0,47.0,6.0,6.0,0.0,16.0,67.0,8.0,38.0,18.0,4.0,0.0,8.0,10.0,0.0,33.0,0.0,17.0,47.0,13.0,7.0,268.0,0.0,5.0,0.0,1.0,0.0,10.0,0.0,47.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,21.0,53.0,2.0,0.0,0.0,0.0,23.0,0.0,41.0,29.0,1.0,0.0,120.0,52.0,28.0,47.0,96.0,11.0,0.0,10.0,4.0,21.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,5.0,13.0,8.0,0.0,13.0,26.0,9.0,75.0,0.0,3.0,0.0,12.0,44.0,50.0,0.0,9.0,66.0,5.0,0.0,0.0,0.0,27.0,271.0,0.0,0.0,147.0,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,12.0,39.0,14.0,0.0,8.0,2.0,0.0,21.0,9.0,24.0,28.0,0.0,9.0,8.0,0.0,31.0,24.0,28.0,15.0,26.0,15.0,37.0,9.0,45.0,40.0,38.0,26.0,35.0,31.0,24.0,0.0,44.0,0.0,43.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
