,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
155,10.0,29.0,11.0,46.0,31.0,16.0,0.0,0.0,23.0,8.0,86.0,40.0,0.0,39.0,2.0,0.0,43.0,84.0,40.0,18.0,57.0,66.0,0.0,0.0,17.0,0.0,16.0,16.0,21.0,18.0,7.0,26.0,5.0,0.0,0.0,7.0,7.0,34.0,0.0,14.0,58.0,0.0,8.0,9.0,0.0,0.0,0.0,174.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,13.0,9.0,0.0,7.0,1.0,17.0,0.0,0.0,26.0,0.0,18.0,6.0,0.0,4.0,10.0,8.0,2.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,20.0,10.0,30.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.0,14.0,2.0,25.0,21.0,37.0,16.0,27.0,4.0,0.0,14.0,65.0,18.0,26.0,27.0,1.0,2.0,109.0,169.0,0.0,0.0,5.0,0.0,17.0,48.0,7.0,38.0,42.0,219.0,35.0,536.0,6.0,13.0,7.0,43.0,29.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0.0,12.0,13.0,9.0,0.0,7.0,0.0,13.0,1.0,21.0,24.0,22.0,0.0,0.0,20.0,0.0,3.0,4.0,73.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,12.0,0.0,12.0,12.0,52.0,17.0,27.0,6.0,0.0,6.0,5.0,18.0,0.0,0.0,118.0,32.0,21.0,17.0,8.0,110.0,16.0,26.0,47.0,50.0,28.0,39.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,28.0,0.0,14.0,27.0,20.0,1.0,13.0,2.0,0.0,0.0,37.0,46.0,10.0,31.0,14.0,11.0,0.0,0.0,25.0,0.0,0.0,8.0,53.0,12.0,127.0,0.0,44.0,42.0,42.0,355.0,5.0,30.0,50.0,79.0,4.0,31.0,0.0,0.0,9.0,2.0,0.0,23.0,38.0,0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,11.0,5.0,8.0,0.0,24.0,0.0,9.0,25.0,132.0,0.0,52.0,33.0,116.0,87.0,0.0,241.0,16.0,24.0,152.0,12.0,0.0,32.0,19.0,26.0,38.0,26.0,77.0,0.0,196.0,25.0,428.0,0.0,368.0,20.0,342.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,4.0,0.0,10.0,10.0,29.0,17.0,9.0,0.0,7.0,25.0,39.0,13.0,23.0,19.0,8.0,0.0,0.0,20.0,0.0,5.0,19.0,13.0,30.0,37.0,0.0,13.0,16.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,37.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.0,37.0,12.0,11.0,22.0,17.0,0.0,14.0,6.0,12.0,20.0,28.0,13.0,6.0,0.0,10.0,14.0,7.0,7.0,8.0,5.0,29.0,0.0,14.0,16.0,7.0,55.0,0.0,17.0,33.0,48.0,40.0,0.0,19.0,104.0,0.0,0.0,19.0,0.0,9.0,3.0,0.0,0.0,17.0,0.0,0.0,10.0,19.0,24.0,0.0,0.0,25.0,0.0,25.0,2.0,11.0,2.0,0.0,32.0,14.0,7.0,0.0,1.0,6.0,9.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
164,9.0,2.0,0.0,11.0,27.0,0.0,4.0,22.0,31.0,0.0,72.0,75.0,3.0,24.0,553.0,20.0,24.0,0.0,0.0,110.0,124.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,196.0,21.0,28.0,10.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,37.0,6.0,23.0,0.0,8.0,0.0,2.0,0.0,11.0,30.0,2.0,2.0,1.0,36.0,0.0,0.0,0.0,89.0,3.0,0.0,3.0,32.0,0.0,198.0,52.0,75.0,31.0,0.0,30.0,0.0,5.0,51.0,39.0,10.0,0.0,16.0,22.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,12.0,0.0,11.0,22.0,27.0,0.0,4.0,3.0,9.0,12.0,12.0,14.0,4.0,0.0,29.0,6.0,42.0,2.0,20.0,19.0,0.0,1.0,11.0,0.0,4.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,5.0,26.0,16.0,23.0,16.0,20.0,19.0,8.0,48.0,16.0,47.0,0.0,31.0,16.0,2.0,66.0,44.0,54.0,0.0,21.0,8.0,11.0,54.0,54.0,0.0,50.0,0.0,245.0,9.0,0.0,126.0,0.0,79.0,0.0,0.0,113.0,415.0,4.0,27.0,0.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,19.0,0.0,10.0,14.0,19.0,60.0,7.0,0.0,22.0,2.0,27.0,13.0,8.0,0.0,1.0,23.0,0.0,48.0,19.0,1.0,45.0,0.0,24.0,110.0,170.0,121.0,26.0,25.0,287.0,0.0,49.0,0.0,28.0,78.0,0.0,41.0,97.0,77.0,405.0,25.0,26.0,2.0,47.0,0.0,0.0,0.0,94.0,0.0,67.0,98.0,89.0,60.0,8.0,31.0,81.0,10.0,148.0,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,13.0,28.0,0.0,0.0,1.0,7.0,10.0,0.0,14.0,0.0,10.0,0.0,0.0,8.0,11.0,0.0,17.0,6.0,17.0,13.0,27.0,14.0,14.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,12.0,1.0,11.0,14.0,0.0,5.0,10.0,5.0,21.0,0.0,0.0,0.0,4.0,93.0,0.0,6.0,0.0,3.0,4.0,10.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,5.0,18.0,12.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,39.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,30.0,12.0,9.0,9.0,22.0,12.0,0.0,10.0,2.0,1.0,6.0,0.0,12.0,0.0,15.0,2.0,1.0,0.0,0.0,7.0,6.0,0.0,2.0,12.0,5.0,32.0,5.0,3.0,0.0,0.0,25.0,25.0,7.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.0,25.0,13.0,3.0,22.0,15.0,23.0,13.0,40.0,13.0,4.0,8.0,0.0,15.0,30.0,0.0,55.0,23.0,4.0,69.0,33.0,20.0,48.0,7.0,20.0,10.0,41.0,11.0,15.0,27.0,0.0,9.0,0.0,10.0,0.0,0.0,10.0,26.0,12.0,25.0,50.0,110.0,38.0,41.0,65.0,37.0,40.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,13.0,17.0,9.0,16.0,5.0,8.0,0.0,0.0,26.0,20.0,8.0,29.0,8.0,10.0,10.0,2.0,1.0,6.0,0.0,52.0,5.0,15.0,89.0,171.0,0.0,0.0,111.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,4.0,25.0,5.0,22.0,0.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,486.0,163.0,0.0,0.0,70.0,31.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
174,15.0,13.0,14.0,20.0,5.0,2.0,5.0,0.0,15.0,16.0,2.0,21.0,62.0,3.0,0.0,0.0,58.0,10.0,55.0,65.0,0.0,0.0,0.0,14.0,3.0,9.0,4.0,3.0,0.0,0.0,1.0,0.0,7.0,8.0,0.0,12.0,3.0,6.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
175,3.0,12.0,2.0,45.0,37.0,35.0,7.0,44.0,16.0,31.0,11.0,10.0,106.0,1.0,81.0,3.0,6.0,51.0,11.0,7.0,28.0,15.0,0.0,41.0,48.0,0.0,0.0,21.0,17.0,34.0,0.0,0.0,0.0,61.0,25.0,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0.0,20.0,28.0,6.0,15.0,42.0,12.0,0.0,29.0,5.0,19.0,0.0,28.0,24.0,8.0,30.0,1.0,15.0,8.0,10.0,77.0,125.0,10.0,8.0,1.0,0.0,25.0,26.0,0.0,0.0,6.0,20.0,0.0,0.0,114.0,46.0,15.0,46.0,3.0,0.0,6.0,30.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,18.0,17.0,0.0,0.0,0.0,29.0,32.0,156.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
177,42.0,0.0,1.0,1.0,4.0,11.0,8.0,6.0,11.0,0.0,8.0,0.0,5.0,7.0,24.0,6.0,33.0,11.0,63.0,6.0,22.0,26.0,26.0,14.0,0.0,0.0,0.0,0.0,5.0,11.0,24.0,8.0,9.0,4.0,11.0,4.0,0.0,0.0,0.0,7.0,10.0,4.0,0.0,1.0,2.0,0.0,20.0,0.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
178,8.0,25.0,12.0,0.0,21.0,3.0,26.0,18.0,18.0,25.0,29.0,18.0,0.0,4.0,25.0,11.0,22.0,37.0,41.0,101.0,75.0,0.0,48.0,116.0,44.0,33.0,42.0,0.0,197.0,36.0,14.0,0.0,48.0,22.0,12.0,9.0,6.0,0.0,83.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,17.0,17.0,9.0,5.0,25.0,11.0,2.0,14.0,8.0,26.0,0.0,0.0,43.0,21.0,31.0,18.0,10.0,29.0,63.0,0.0,378.0,25.0,435.0,24.0,41.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,5.0,7.0,0.0,6.0,19.0,7.0,10.0,1.0,8.0,0.0,4.0,0.0,13.0,12.0,4.0,0.0,29.0,0.0,27.0,0.0,13.0,0.0,3.0,0.0,15.0,2.0,10.0,8.0,9.0,9.0,5.0,5.0,0.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3.0,13.0,0.0,4.0,6.0,9.0,16.0,7.0,18.0,0.0,4.0,20.0,29.0,0.0,9.0,13.0,14.0,47.0,0.0,0.0,0.0,41.0,7.0,87.0,15.0,0.0,10.0,0.0,21.0,50.0,3.0,0.0,101.0,83.0,0.0,0.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,11.0,5.0,8.0,8.0,11.0,17.0,11.0,0.0,12.0,28.0,0.0,9.0,15.0,9.0,44.0,10.0,8.0,38.0,0.0,20.0,45.0,92.0,19.0,4.0,11.0,87.0,44.0,15.0,13.0,0.0,25.0,1.0,61.0,14.0,0.0,495.0,51.0,34.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,22.0,7.0,2.0,10.0,8.0,20.0,0.0,20.0,55.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,7.0,0.0,25.0,0.0,5.0,11.0,18.0,0.0,12.0,80.0,5.0,3.0,64.0,16.0,21.0,0.0,0.0,9.0,0.0,2.0,12.0,4.0,1.0,2.0,9.0,7.0,3.0,2.0,22.0,16.0,16.0,1.0,65.0,72.0,0.0,14.0,6.0,0.0,0.0,0.0,88.0,146.0,147.0,150.0,0.0,31.0,165.0,92.0,666.0,0.0,37.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
185,52.0,0.0,4.0,13.0,16.0,47.0,18.0,0.0,18.0,44.0,0.0,51.0,31.0,13.0,20.0,0.0,41.0,0.0,0.0,35.0,9.0,7.0,79.0,18.0,27.0,18.0,39.0,50.0,32.0,101.0,41.0,25.0,131.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,31.0,26.0,11.0,7.0,5.0,0.0,11.0,0.0,5.0,0.0,19.0,0.0,28.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2.0,57.0,13.0,11.0,2.0,9.0,9.0,59.0,0.0,60.0,48.0,0.0,29.0,1.0,7.0,71.0,0.0,0.0,42.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,20.0,11.0,18.0,10.0,8.0,0.0,2.0,33.0,0.0,40.0,3.0,6.0,19.0,15.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.0,18.0,10.0,45.0,6.0,0.0,11.0,12.0,27.0,0.0,43.0,0.0,85.0,12.0,13.0,10.0,0.0,25.0,11.0,5.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,12.0,10.0,0.0,57.0,0.0,10.0,10.0,13.0,17.0,15.0,30.0,71.0,23.0,11.0,9.0,25.0,0.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,8.0,6.0,15.0,44.0,19.0,21.0,21.0,5.0,11.0,0.0,59.0,45.0,80.0,53.0,93.0,37.0,14.0,28.0,1.0,74.0,49.0,100.0,23.0,0.0,0.0,0.0,10.0,43.0,70.0,0.0,0.0,0.0,3.0,85.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,13.0,30.0,0.0,0.0,78.0,143.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.0,9.0,13.0,0.0,11.0,11.0,37.0,11.0,18.0,24.0,19.0,1.0,6.0,123.0,131.0,136.0,34.0,0.0,0.0,8.0,0.0,48.0,0.0,24.0,257.0,28.0,27.0,0.0,204.0,7.0,75.0,0.0,167.0,68.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,8.0,29.0,28.0,6.0,4.0,14.0,28.0,17.0,0.0,6.0,0.0,13.0,0.0,0.0,3.0,22.0,60.0,37.0,4.0,0.0,0.0,76.0,3.0,16.0,0.0,32.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,22.0,11.0,4.0,0.0,15.0,23.0,0.0,35.0,0.0,21.0,5.0,17.0,28.0,13.0,9.0,21.0,40.0,17.0,0.0,10.0,0.0,5.0,0.0,13.0,0.0,3.0,28.0,23.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,24.0,0.0,12.0,0.0,4.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,26.0,11.0,35.0,6.0,0.0,18.0,30.0,14.0,13.0,2.0,27.0,22.0,41.0,31.0,100.0,27.0,34.0,69.0,0.0,18.0,22.0,56.0,22.0,45.0,23.0,0.0,13.0,38.0,8.0,0.0,10.0,0.0,43.0,172.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,48.0,13.0,4.0,13.0,10.0,19.0,40.0,0.0,28.0,29.0,18.0,56.0,74.0,57.0,134.0,67.0,29.0,36.0,9.0,33.0,39.0,0.0,270.0,0.0,7.0,32.0,5.0,354.0,0.0,178.0,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,32.0,4.0,18.0,5.0,2.0,2.0,20.0,0.0,3.0,11.0,6.0,0.0,0.0,121.0,5.0,1.0,0.0,29.0,0.0,6.0,0.0,18.0,17.0,0.0,13.0,15.0,8.0,0.0,0.0,0.0,21.0,29.0,0.0,18.0,0.0,5.0,33.0,4.0,0.0,44.0,62.0,2.0,15.0,86.0,23.0,0.0,0.0,12.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,392.0,35.0,504.0,0.0,,,
195,40.0,21.0,29.0,0.0,0.0,0.0,4.0,3.0,12.0,16.0,33.0,0.0,0.0,22.0,0.0,59.0,17.0,0.0,80.0,151.0,206.0,29.0,0.0,12.0,0.0,0.0,0.0,559.0,22.0,0.0,353.0,69.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,21.0,22.0,32.0,25.0,11.0,0.0,22.0,0.0,47.0,14.0,2.0,0.0,9.0,10.0,3.0,19.0,3.0,23.0,0.0,0.0,7.0,35.0,0.0,0.0,0.0,0.0,52.0,136.0,0.0,39.0,0.0,6.0,0.0,0.0,0.0,25.0,0.0,4.0,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,27.0,3.0,23.0,18.0,16.0,13.0,0.0,0.0,3.0,6.0,11.0,14.0,8.0,9.0,12.0,4.0,18.0,19.0,106.0,16.0,0.0,10.0,59.0,11.0,0.0,5.0,9.0,33.0,0.0,0.0,0.0,96.0,6.0,11.0,84.0,4.0,27.0,18.0,39.0,171.0,13.0,127.0,4.0,33.0,0.0,0.0,15.0,65.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,19.0,22.0,21.0,14.0,31.0,0.0,0.0,3.0,0.0,8.0,24.0,37.0,0.0,16.0,15.0,12.0,0.0,22.0,0.0,0.0,19.0,0.0,9.0,5.0,45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,25.0,14.0,17.0,26.0,0.0,1.0,7.0,17.0,11.0,6.0,9.0,0.0,0.0,14.0,0.0,12.0,16.0,22.0,0.0,7.0,4.0,0.0,0.0,4.0,3.0,12.0,0.0,2.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,11.0,14.0,0.0,29.0,14.0,2.0,7.0,14.0,1.0,14.0,11.0,21.0,7.0,12.0,39.0,27.0,14.0,0.0,55.0,7.0,5.0,33.0,17.0,12.0,27.0,9.0,14.0,4.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,18.0,0.0,5.0,15.0,0.0,19.0,7.0,6.0,11.0,0.0,15.0,13.0,11.0,3.0,3.0,154.0,111.0,0.0,0.0,25.0,231.0,0.0,0.0,44.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0.0,16.0,3.0,0.0,24.0,9.0,24.0,35.0,14.0,0.0,83.0,0.0,52.0,4.0,29.0,4.0,14.0,154.0,0.0,22.0,0.0,11.0,0.0,11.0,6.0,0.0,54.0,0.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,31.0,39.0,11.0,16.0,0.0,29.0,15.0,16.0,0.0,13.0,31.0,33.0,10.0,0.0,57.0,7.0,3.0,0.0,5.0,25.0,0.0,0.0,31.0,23.0,14.0,4.0,0.0,0.0,0.0,17.0,59.0,8.0,0.0,0.0,6.0,24.0,0.0,31.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,23.0,63.0,33.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,26.0,1.0,0.0,4.0,10.0,14.0,25.0,23.0,7.0,7.0,23.0,0.0,30.0,21.0,10.0,28.0,0.0,3.0,6.0,6.0,55.0,19.0,15.0,8.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.0,20.0,2.0,18.0,15.0,18.0,22.0,23.0,10.0,0.0,15.0,10.0,70.0,29.0,25.0,12.0,9.0,13.0,52.0,7.0,4.0,6.0,3.0,14.0,7.0,3.0,46.0,18.0,20.0,22.0,2.0,0.0,33.0,25.0,7.0,2.0,1.0,9.0,0.0,11.0,0.0,22.0,0.0,8.0,33.0,2.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
