,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
39,12.0,34.0,0.0,24.0,6.0,0.0,20.0,13.0,14.0,20.0,2.0,0.0,30.0,9.0,5.0,10.0,10.0,4.0,40.0,27.0,13.0,0.0,4.0,0.0,0.0,0.0,37.0,57.0,6.0,15.0,11.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.0,10.0,40.0,48.0,30.0,11.0,8.0,0.0,21.0,0.0,23.0,34.0,4.0,8.0,39.0,0.0,0.0,21.0,15.0,1.0,0.0,0.0,42.0,18.0,14.0,0.0,8.0,0.0,40.0,0.0,162.0,23.0,8.0,3.0,64.0,198.0,11.0,165.0,23.0,41.0,0.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,52.0,0.0,19.0,0.0,108.0,48.0,40.0,0.0,30.0,9.0,56.0,0.0,23.0,31.0,9.0,20.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,20.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,56.0,0.0,0.0,0.0,4.0,0.0,3.0,9.0,0.0,0.0,3.0,8.0,0.0,9.0,16.0,8.0,10.0,15.0,11.0,0.0,18.0,75.0,15.0,14.0,4.0,1.0,0.0,0.0,39.0,0.0,64.0,2.0,116.0,0.0,74.0,663.0,0.0,0.0
41,13.0,6.0,0.0,13.0,17.0,25.0,28.0,11.0,24.0,6.0,21.0,6.0,19.0,0.0,0.0,13.0,14.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,9.0,25.0,7.0,25.0,6.0,8.0,12.0,11.0,66.0,55.0,3.0,0.0,21.0,35.0,32.0,11.0,7.0,10.0,0.0,0.0,135.0,40.0,118.0,120.0,0.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,43.0,0.0,175.0,0.0,0.0,6.0,0.0,35.0,11.0,79.0,0.0,196.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,6.0,8.0,4.0,11.0,3.0,0.0,5.0,21.0,29.0,14.0,5.0,0.0,2.0,89.0,27.0,26.0,0.0,62.0,55.0,85.0,13.0,0.0,13.0,0.0,0.0,354.0,19.0,21.0,29.0,0.0,53.0,0.0,14.0,0.0,38.0,76.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,21.0,19.0,9.0,20.0,0.0,25.0,51.0,41.0,7.0,0.0,8.0,0.0,10.0,5.0,18.0,0.0,1.0,19.0,2.0,0.0,5.0,4.0,1.0,13.0,14.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,5.0,36.0,4.0,1.0,1.0,22.0,41.0,30.0,0.0,13.0,18.0,0.0,24.0,9.0,28.0,27.0,14.0,6.0,0.0,0.0,9.0,591.0,99.0,76.0,52.0,41.0,143.0,19.0,8.0,0.0,0.0,58.0,0.0,4.0,64.0,22.0,75.0,0.0,33.0,24.0,7.0,0.0,28.0,25.0,6.0,44.0,146.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,50.0,7.0,3.0,13.0,8.0,0.0,28.0,20.0,31.0,21.0,59.0,28.0,52.0,10.0,0.0,83.0,11.0,31.0,21.0,33.0,59.0,6.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,39.0,12.0,0.0,0.0,0.0,38.0,27.0,26.0,2.0,43.0,0.0,6.0,1.0,9.0,16.0,1.0,52.0,4.0,16.0,81.0,18.0,50.0,177.0,162.0,29.0,52.0,17.0,0.0,84.0,62.0,23.0,19.0,55.0,9.0,5.0,126.0,91.0,0.0,34.0,0.0,51.0,64.0,13.0,107.0,0.0,0.0,0.0,31.0,0.0,14.0,14.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,31.0,12.0,10.0,22.0,33.0,8.0,6.0,18.0,47.0,14.0,6.0,5.0,0.0,24.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,66.0,0.0,3.0,0.0,77.0,2.0,71.0,2.0,0.0,0.0,17.0,9.0,29.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.0,5.0,2.0,13.0,0.0,0.0,13.0,26.0,11.0,13.0,18.0,0.0,13.0,0.0,2.0,3.0,15.0,10.0,0.0,8.0,3.0,1.0,17.0,15.0,4.0,5.0,21.0,14.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,3.0,4.0,5.0,11.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,53.0,0.0,159.0,554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,13.0,8.0,10.0,59.0,7.0,9.0,2.0,18.0,0.0,11.0,20.0,0.0,15.0,0.0,0.0,12.0,13.0,31.0,0.0,0.0,16.0,87.0,6.0,50.0,46.0,88.0,5.0,37.0,21.0,0.0,19.0,6.0,2.0,29.0,5.0,0.0,36.0,67.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,14.0,39.0,6.0,15.0,12.0,13.0,3.0,20.0,4.0,8.0,1.0,11.0,21.0,19.0,0.0,24.0,0.0,22.0,19.0,60.0,11.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,10.0,37.0,29.0,1.0,4.0,34.0,0.0,26.0,4.0,84.0,6.0,34.0,6.0,65.0,39.0,0.0,42.0,14.0,14.0,5.0,2.0,17.0,92.0,0.0,16.0,0.0,60.0,0.0,95.0,73.0,0.0,44.0,27.0,19.0,260.0,0.0,27.0,65.0,0.0,176.0,11.0,159.0,44.0,107.0,45.0,40.0,505.0,0.0,64.0,28.0,83.0,11.0,108.0,215.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,20.0,23.0,15.0,0.0,0.0,14.0,10.0,19.0,0.0,81.0,16.0,0.0,14.0,17.0,4.0,4.0,8.0,24.0,2.0,16.0,31.0,17.0,0.0,70.0,0.0,23.0,0.0,7.0,3.0,0.0,7.0,0.0,30.0,0.0,49.0,35.0,21.0,122.0,0.0,0.0,14.0,19.0,0.0,0.0,0.0,16.0,26.0,0.0,10.0,12.0,55.0,0.0,27.0,4.0,7.0,69.0,35.0,0.0,0.0,0.0,33.0,187.0,54.0,0.0,0.0,1.0,0.0,0.0,7.0,171.0,7.0,3.0,295.0,136.0,0.0,0.0,9.0,0.0,8.0,22.0,0.0,4.0,8.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,17.0,27.0,5.0,47.0,0.0,0.0,12.0,13.0,18.0,12.0,0.0,48.0,6.0,0.0,78.0,0.0,15.0,28.0,71.0,0.0,19.0,281.0,0.0,0.0,0.0,5.0,0.0,0.0,64.0,12.0,7.0,5.0,21.0,2.0,0.0,60.0,59.0,0.0,0.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,15.0,13.0,9.0,15.0,0.0,26.0,25.0,4.0,13.0,5.0,27.0,63.0,26.0,37.0,0.0,15.0,65.0,8.0,0.0,50.0,143.0,27.0,110.0,0.0,0.0,0.0,75.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,19.0,27.0,15.0,14.0,13.0,0.0,18.0,3.0,36.0,0.0,45.0,8.0,21.0,24.0,48.0,1.0,41.0,20.0,20.0,24.0,26.0,0.0,60.0,0.0,13.0,27.0,7.0,0.0,0.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,7.0,0.0,0.0,16.0,5.0,11.0,9.0,3.0,0.0,22.0,12.0,30.0,8.0,5.0,9.0,17.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,13.0,5.0,14.0,19.0,13.0,16.0,17.0,11.0,0.0,19.0,3.0,77.0,50.0,8.0,46.0,32.0,0.0,78.0,5.0,45.0,23.0,0.0,12.0,0.0,26.0,0.0,36.0,100.0,62.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,28.0,34.0,7.0,7.0,15.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,26.0,2.0,3.0,117.0,46.0,17.0,73.0,0.0,4.0,7.0,33.0,19.0,11.0,0.0,24.0,13.0,9.0,65.0,71.0,51.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,26.0,2.0,8.0,20.0,5.0,13.0,4.0,29.0,12.0,0.0,5.0,11.0,13.0,0.0,4.0,65.0,11.0,0.0,33.0,77.0,0.0,0.0,4.0,24.0,23.0,32.0,0.0,28.0,15.0,67.0,41.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.0,25.0,13.0,9.0,13.0,20.0,0.0,2.0,11.0,19.0,52.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,20.0,0.0,0.0,15.0,49.0,34.0,0.0,46.0,76.0,30.0,0.0,64.0,0.0,33.0,14.0,19.0,0.0,39.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,33.0,36.0,27.0,9.0,0.0,8.0,13.0,7.0,3.0,21.0,15.0,0.0,0.0,6.0,0.0,13.0,0.0,2.0,2.0,8.0,3.0,19.0,22.0,7.0,0.0,5.0,9.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,5.0,14.0,2.0,0.0,11.0,9.0,0.0,11.0,14.0,0.0,24.0,0.0,6.0,3.0,0.0,0.0,119.0,78.0,1.0,0.0,36.0,2.0,22.0,29.0,22.0,39.0,0.0,11.0,7.0,21.0,22.0,0.0,18.0,3.0,3.0,5.0,0.0,15.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,0.0,22.0,15.0,25.0,5.0,31.0,14.0,13.0,21.0,8.0,5.0,5.0,22.0,23.0,59.0,13.0,12.0,12.0,11.0,18.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16.0,42.0,19.0,6.0,8.0,6.0,0.0,7.0,18.0,0.0,0.0,31.0,4.0,0.0,31.0,0.0,53.0,42.0,0.0,31.0,0.0,53.0,133.0,97.0,37.0,11.0,54.0,12.0,103.0,0.0,29.0,0.0,256.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,15.0,20.0,9.0,52.0,19.0,22.0,17.0,3.0,24.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,17.0,11.0,22.0,13.0,11.0,17.0,0.0,18.0,1.0,26.0,24.0,31.0,31.0,14.0,10.0,0.0,15.0,12.0,0.0,0.0,0.0,18.0,9.0,10.0,0.0,10.0,8.0,0.0,1.0,1.0,22.0,19.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0,41.0,14.0,47.0,46.0,0.0,12.0,12.0,16.0,18.0,8.0,0.0,24.0,13.0,43.0,49.0,27.0,51.0,65.0,0.0,17.0,57.0,137.0,0.0,27.0,0.0,5.0,35.0,10.0,1.0,11.0,32.0,9.0,2.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,14.0,4.0,5.0,0.0,6.0,0.0,22.0,9.0,19.0,24.0,7.0,23.0,21.0,1.0,0.0,0.0,19.0,2.0,21.0,11.0,2.0,13.0,69.0,32.0,0.0,47.0,11.0,8.0,0.0,36.0,103.0,6.0,46.0,9.0,221.0,70.0,12.0,31.0,0.0,55.0,0.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,13.0,6.0,0.0,10.0,0.0,45.0,25.0,13.0,25.0,11.0,0.0,83.0,0.0,72.0,0.0,0.0,38.0,1.0,0.0,2.0,0.0,8.0,15.0,0.0,0.0,3.0,0.0,0.0,16.0,30.0,68.0,2.0,189.0,34.0,0.0,0.0,0.0,0.0,47.0,0.0,16.0,0.0,0.0,54.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,13.0,17.0,60.0,8.0,9.0,0.0,12.0,20.0,29.0,58.0,13.0,8.0,0.0,37.0,0.0,32.0,49.0,22.0,31.0,0.0,0.0,210.0,10.0,86.0,16.0,27.0,1.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,5.0,8.0,6.0,3.0,3.0,5.0,31.0,0.0,3.0,3.0,0.0,38.0,10.0,25.0,40.0,12.0,11.0,14.0,7.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,22.0,28.0,49.0,0.0,8.0,36.0,48.0,14.0,29.0,7.0,3.0,5.0,51.0,0.0,0.0,0.0,6.0,69.0,0.0,0.0,11.0,21.0,28.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.0,26.0,0.0,0.0,65.0,59.0,15.0,13.0,10.0,0.0,13.0,0.0,0.0,2.0,8.0,49.0,4.0,25.0,7.0,0.0,7.0,0.0,8.0,10.0,3.0,3.0,5.0,6.0,5.0,2.0,7.0,16.0,0.0,15.0,0.0,0.0,1.0,0.0,18.0,6.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,25.0,13.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,13.0,9.0,7.0,11.0,38.0,3.0,19.0,4.0,20.0,0.0,0.0,5.0,14.0,0.0,74.0,12.0,1.0,0.0,27.0,9.0,12.0,24.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,5.0,12.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,27.0,23.0,1.0,8.0,6.0,14.0,5.0,17.0,25.0,8.0,0.0,8.0,26.0,42.0,73.0,0.0,5.0,1.0,64.0,23.0,35.0,34.0,26.0,8.0,9.0,77.0,30.0,0.0,91.0,123.0,159.0,0.0,12.0,14.0,21.0,0.0,0.0,0.0,50.0,0.0,32.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,9.0,3.0,3.0,1.0,16.0,5.0,20.0,26.0,0.0,6.0,69.0,33.0,1.0,22.0,0.0,13.0,15.0,1.0,46.0,39.0,14.0,7.0,39.0,12.0,12.0,23.0,0.0,1.0,5.0,47.0,6.0,0.0,0.0,0.0,32.0,0.0,163.0,34.0,0.0,32.0,67.0,38.0,13.0,15.0,32.0,85.0,62.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
