,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
157,3.0,19.0,16.0,19.0,18.0,11.0,0.0,3.0,5.0,19.0,23.0,12.0,8.0,23.0,101.0,10.0,0.0,13.0,60.0,0.0,0.0,28.0,33.0,14.0,5.0,7.0,1.0,0.0,47.0,46.0,33.0,30.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,117.0,0.0,26.0,49.0,0.0,9.0,0.0,0.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,22.0,2.0,19.0,1.0,19.0,9.0,5.0,21.0,49.0,10.0,0.0,21.0,0.0,28.0,0.0,0.0,0.0,7.0,0.0,35.0,129.0,2.0,10.0,25.0,2.0,36.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0,12.0,5.0,0.0,14.0,0.0,55.0,364.0,55.0,0.0,87.0,0.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,11.0,13.0,4.0,6.0,16.0,11.0,15.0,6.0,46.0,101.0,4.0,46.0,40.0,0.0,19.0,82.0,20.0,0.0,0.0,34.0,22.0,67.0,34.0,0.0,0.0,0.0,35.0,0.0,85.0,4.0,0.0,24.0,0.0,63.0,0.0,4.0,89.0,0.0,0.0,64.0,0.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,17.0,0.0,22.0,0.0,0.0,0.0,27.0,34.0,18.0,14.0,7.0,3.0,13.0,18.0,0.0,30.0,21.0,0.0,21.0,6.0,74.0,20.0,10.0,20.0,49.0,3.0,0.0,51.0,46.0,8.0,50.0,38.0,27.0,8.0,9.0,84.0,1.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,24.0,0.0,0.0,10.0,31.0,13.0,61.0,0.0,20.0,14.0,22.0,17.0,40.0,136.0,53.0,107.0,179.0,11.0,18.0,47.0,0.0,59.0,195.0,0.0,207.0,72.0,150.0,84.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,31.0,32.0,27.0,21.0,17.0,0.0,24.0,19.0,47.0,2.0,0.0,0.0,3.0,49.0,27.0,0.0,0.0,0.0,25.0,24.0,24.0,135.0,89.0,81.0,24.0,12.0,96.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,13.0,29.0,11.0,7.0,26.0,43.0,66.0,87.0,34.0,0.0,104.0,30.0,0.0,0.0,0.0,99.0,50.0,2.0,15.0,31.0,6.0,31.0,37.0,18.0,41.0,202.0,196.0,196.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,13.0,11.0,19.0,61.0,12.0,47.0,25.0,75.0,36.0,36.0,31.0,61.0,52.0,11.0,0.0,0.0,144.0,0.0,36.0,0.0,14.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,7.0,22.0,13.0,17.0,16.0,19.0,17.0,16.0,3.0,26.0,32.0,4.0,17.0,3.0,12.0,56.0,0.0,0.0,11.0,0.0,0.0,53.0,36.0,22.0,5.0,176.0,14.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.0,18.0,33.0,0.0,3.0,27.0,19.0,24.0,12.0,20.0,38.0,64.0,29.0,39.0,7.0,15.0,20.0,21.0,58.0,90.0,0.0,27.0,0.0,0.0,65.0,46.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,8.0,1.0,21.0,36.0,94.0,35.0,104.0,6.0,15.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,236.0,12.0,0.0,180.0,0.0,31.0,13.0,18.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,16.0,9.0,20.0,15.0,37.0,12.0,13.0,25.0,3.0,44.0,9.0,0.0,86.0,48.0,32.0,17.0,12.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,13.0,10.0,20.0,7.0,0.0,21.0,16.0,10.0,0.0,4.0,45.0,13.0,50.0,50.0,0.0,0.0,46.0,10.0,45.0,37.0,39.0,33.0,0.0,13.0,20.0,61.0,3.0,42.0,0.0,14.0,7.0,0.0,0.0,0.0,3.0,0.0,38.0,23.0,4.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3.0,11.0,26.0,12.0,30.0,1.0,9.0,17.0,33.0,0.0,7.0,27.0,0.0,31.0,5.0,18.0,0.0,20.0,2.0,12.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,9.0,0.0,8.0,0.0,10.0,0.0,18.0,3.0,20.0,0.0,0.0,0.0,39.0,58.0,8.0,11.0,50.0,0.0,0.0,0.0,0.0,32.0,76.0,70.0,0.0,0.0,193.0,0.0,0.0,40.0,0.0,113.0,0.0,0.0,0.0,0.0,31.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.0,0.0,13.0,11.0,15.0,2.0,0.0,25.0,20.0,0.0,6.0,10.0,8.0,20.0,4.0,30.0,0.0,59.0,19.0,1.0,20.0,38.0,57.0,4.0,8.0,0.0,0.0,33.0,30.0,68.0,56.0,3.0,12.0,40.0,18.0,93.0,13.0,12.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,0.0,0.0,184.0,376.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,25.0,9.0,40.0,8.0,0.0,58.0,8.0,44.0,58.0,0.0,76.0,0.0,19.0,36.0,20.0,11.0,0.0,0.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,21.0,11.0,0.0,8.0,8.0,8.0,4.0,21.0,29.0,0.0,5.0,55.0,7.0,8.0,0.0,20.0,4.0,14.0,0.0,50.0,21.0,0.0,15.0,13.0,16.0,0.0,37.0,57.0,18.0,14.0,27.0,33.0,0.0,0.0,16.0,0.0,15.0,18.0,7.0,12.0,25.0,0.0,63.0,1.0,0.0,0.0,19.0,48.0,7.0,0.0,0.0,87.0,31.0,295.0,62.0,52.0,44.0,8.0,101.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,7.0,3.0,15.0,24.0,20.0,6.0,41.0,17.0,36.0,35.0,35.0,36.0,18.0,22.0,9.0,9.0,2.0,0.0,13.0,15.0,58.0,10.0,9.0,0.0,0.0,22.0,0.0,97.0,63.0,24.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,42.0,41.0,0.0,27.0,135.0,41.0,43.0,8.0,9.0,97.0,10.0,0.0,33.0,0.0,0.0,0.0,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,39.0,2.0,21.0,4.0,4.0,0.0,31.0,7.0,2.0,6.0,4.0,40.0,17.0,9.0,26.0,3.0,0.0,15.0,7.0,0.0,51.0,18.0,48.0,0.0,62.0,0.0,28.0,215.0,6.0,19.0,0.0,0.0,41.0,16.0,21.0,78.0,55.0,30.0,140.0,0.0,0.0,11.0,4.0,0.0,0.0,96.0,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0.0,20.0,5.0,4.0,24.0,0.0,10.0,0.0,2.0,10.0,26.0,28.0,0.0,0.0,12.0,17.0,52.0,29.0,25.0,0.0,5.0,19.0,31.0,0.0,52.0,48.0,9.0,0.0,0.0,7.0,4.0,0.0,68.0,0.0,8.0,0.0,24.0,0.0,0.0,0.0,38.0,115.0,81.0,0.0,38.0,76.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,20.0,0.0,5.0,13.0,15.0,5.0,15.0,28.0,12.0,28.0,67.0,2.0,15.0,0.0,83.0,14.0,16.0,12.0,37.0,12.0,39.0,0.0,23.0,17.0,24.0,14.0,33.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,43.0,33.0,55.0,34.0,7.0,0.0,0.0,124.0,3.0,0.0,0.0,23.0,10.0,15.0,23.0,16.0,30.0,57.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,31.0,0.0,4.0,0.0,0.0,0.0,84.0,17.0,8.0,56.0,72.0,0.0,107.0,69.0,16.0,0.0,3.0,9.0,3.0,72.0,11.0,25.0,17.0,0.0,10.0,0.0,95.0,0.0,59.0,171.0,12.0,47.0,81.0,0.0,110.0,14.0,106.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,27.0,0.0,13.0,39.0,10.0,9.0,30.0,15.0,0.0,10.0,9.0,31.0,62.0,57.0,104.0,12.0,0.0,0.0,44.0,0.0,0.0,0.0,64.0,0.0,12.0,5.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,6.0,0.0,38.0,24.0,21.0,17.0,13.0,22.0,8.0,0.0,0.0,142.0,28.0,63.0,23.0,38.0,33.0,6.0,23.0,0.0,0.0,86.0,32.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,71.0,449.0,84.0,13.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0.0,24.0,9.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,20.0,12.0,32.0,0.0,0.0,18.0,20.0,0.0,0.0,20.0,19.0,25.0,0.0,0.0,28.0,13.0,0.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,40.0,16.0,32.0,10.0,0.0,27.0,8.0,17.0,36.0,30.0,1.0,0.0,0.0,0.0,17.0,0.0,43.0,2.0,3.0,58.0,4.0,6.0,25.0,34.0,0.0,0.0,0.0,43.0,14.0,0.0,0.0,0.0,25.0,78.0,105.0,22.0,0.0,0.0,51.0,38.0,0.0,50.0,106.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,27.0,17.0,19.0,46.0,63.0,1.0,0.0,0.0,12.0,25.0,15.0,4.0,79.0,0.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,105.0,0.0,2.0,0.0,0.0,5.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,13.0,4.0,25.0,32.0,0.0,16.0,3.0,9.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,7.0,2.0,30.0,39.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,14.0,9.0,25.0,4.0,1.0,44.0,5.0,43.0,31.0,1.0,6.0,14.0,0.0,0.0,0.0,24.0,109.0,0.0,178.0,69.0,0.0,0.0,55.0,46.0,27.0,23.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,13.0,96.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,22.0,22.0,0.0,63.0,24.0,0.0,0.0,53.0,15.0,63.0,17.0,22.0,0.0,34.0,26.0,12.0,0.0,13.0,16.0,4.0,1.0,0.0,0.0,0.0,12.0,0.0,29.0,23.0,5.0,14.0,0.0,27.0,0.0,62.0,28.0,95.0,29.0,116.0,26.0,43.0,145.0,62.0,9.0,27.0,0.0,294.0,41.0,51.0,26.0,15.0,30.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0.0,12.0,12.0,9.0,0.0,46.0,14.0,23.0,20.0,64.0,0.0,30.0,8.0,14.0,20.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,97.0,33.0,159.0,13.0,11.0,0.0,32.0,0.0,0.0,3.0,6.0,28.0,69.0,0.0,95.0,10.0,35.0,129.0,2.0,0.0,0.0,5.0,0.0,41.0,24.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,7.0,19.0,13.0,19.0,93.0,81.0,23.0,0.0,0.0,0.0,17.0,0.0,7.0,3.0,7.0,13.0,10.0,2.0,64.0,10.0,0.0,0.0,41.0,10.0,0.0,5.0,0.0,0.0,76.0,33.0,0.0,11.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,7.0,7.0,106.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.0,26.0,20.0,7.0,15.0,2.0,17.0,38.0,51.0,10.0,31.0,0.0,0.0,76.0,0.0,7.0,24.0,149.0,6.0,15.0,4.0,35.0,33.0,77.0,3.0,74.0,0.0,4.0,11.0,0.0,32.0,0.0,0.0,27.0,0.0,27.0,43.0,0.0,27.0,23.0,25.0,0.0,13.0,73.0,73.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,15.0,0.0,12.0,0.0,0.0,4.0,11.0,40.0,0.0,0.0,85.0,20.0,11.0,48.0,45.0,0.0,120.0,56.0,230.0,46.0,137.0,0.0,0.0,43.0,150.0,0.0,0.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1.0,15.0,12.0,6.0,0.0,25.0,30.0,19.0,12.0,13.0,0.0,12.0,0.0,22.0,26.0,21.0,94.0,8.0,29.0,95.0,41.0,0.0,15.0,0.0,20.0,19.0,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,21.0,0.0,10.0,0.0,14.0,11.0,17.0,65.0,5.0,21.0,63.0,35.0,12.0,39.0,31.0,8.0,29.0,23.0,9.0,14.0,24.0,0.0,0.0,68.0,55.0,0.0,16.0,221.0,0.0,0.0,21.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,11.0,21.0,11.0,0.0,0.0,1.0,42.0,0.0,18.0,6.0,45.0,24.0,16.0,6.0,13.0,7.0,8.0,59.0,18.0,17.0,70.0,66.0,19.0,3.0,0.0,0.0,749.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,12.0,20.0,9.0,29.0,9.0,4.0,11.0,27.0,23.0,21.0,9.0,11.0,9.0,0.0,60.0,46.0,71.0,24.0,0.0,1.0,35.0,7.0,67.0,0.0,15.0,0.0,60.0,0.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,21.0,15.0,12.0,34.0,17.0,0.0,20.0,16.0,34.0,0.0,8.0,27.0,8.0,12.0,12.0,0.0,0.0,52.0,20.0,0.0,51.0,25.0,133.0,35.0,0.0,24.0,8.0,0.0,126.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,12.0,9.0,0.0,27.0,0.0,15.0,27.0,23.0,8.0,0.0,0.0,30.0,10.0,10.0,44.0,0.0,14.0,54.0,0.0,0.0,0.0,12.0,0.0,64.0,20.0,26.0,58.0,0.0,48.0,0.0,0.0,28.0,39.0,49.0,0.0,44.0,0.0,81.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,11.0,17.0,20.0,28.0,0.0,35.0,32.0,25.0,6.0,25.0,33.0,0.0,112.0,17.0,22.0,0.0,15.0,64.0,20.0,8.0,24.0,47.0,32.0,144.0,34.0,41.0,8.0,0.0,0.0,0.0,23.0,0.0,24.0,28.0,2.0,5.0,430.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,13.0,23.0,0.0,18.0,16.0,11.0,15.0,6.0,24.0,0.0,26.0,1.0,22.0,0.0,1.0,4.0,17.0,14.0,0.0,17.0,21.0,5.0,8.0,0.0,0.0,0.0,0.0,23.0,4.0,7.0,0.0,22.0,0.0,5.0,13.0,0.0,0.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,10.0,0.0,7.0,14.0,0.0,0.0,0.0,17.0,28.0,9.0,1.0,11.0,0.0,0.0,0.0,124.0,145.0,8.0,168.0,0.0,21.0,6.0,0.0,156.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
200,23.0,14.0,16.0,18.0,28.0,8.0,14.0,22.0,4.0,0.0,64.0,1.0,33.0,33.0,38.0,0.0,33.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,68.0,33.0,18.0,12.0,6.0,0.0,8.0,25.0,29.0,0.0,0.0,16.0,20.0,0.0,3.0,0.0,6.0,182.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,0.0,19.0,22.0,35.0,17.0,5.0,0.0,39.0,17.0,26.0,16.0,0.0,0.0,6.0,13.0,11.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,29.0,0.0,108.0,8.0,64.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2.0,0.0,0.0,0.0,0.0,13.0,17.0,38.0,2.0,32.0,29.0,14.0,0.0,91.0,17.0,17.0,92.0,40.0,7.0,103.0,104.0,28.0,1.0,34.0,29.0,29.0,0.0,0.0,15.0,45.0,6.0,7.0,34.0,9.0,1.0,5.0,21.0,0.0,22.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
203,12.0,33.0,28.0,0.0,16.0,0.0,52.0,27.0,43.0,10.0,7.0,1.0,10.0,0.0,33.0,31.0,55.0,6.0,75.0,12.0,6.0,44.0,75.0,0.0,0.0,49.0,0.0,2.0,122.0,19.0,8.0,0.0,0.0,0.0,18.0,29.0,24.0,3.0,17.0,0.0,0.0,60.0,232.0,22.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1.0,4.0,15.0,3.0,12.0,0.0,4.0,41.0,46.0,12.0,19.0,9.0,41.0,106.0,20.0,38.0,21.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.0,5.0,3.0,6.0,4.0,18.0,6.0,94.0,17.0,54.0,61.0,88.0,213.0,9.0,42.0,80.0,7.0,100.0,0.0,38.0,0.0,7.0,139.0,23.0,105.0,0.0,0.0,128.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,27.0,11.0,14.0,29.0,14.0,10.0,68.0,14.0,0.0,19.0,35.0,40.0,0.0,0.0,26.0,5.0,0.0,0.0,81.0,19.0,92.0,58.0,16.0,112.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,42.0,0.0,124.0,0.0,80.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,14.0,36.0,12.0,3.0,44.0,31.0,17.0,6.0,0.0,18.0,5.0,54.0,46.0,4.0,0.0,8.0,0.0,2.0,27.0,24.0,28.0,31.0,63.0,39.0,0.0,0.0,0.0,17.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,14.0,37.0,0.0,38.0,11.0,12.0,20.0,19.0,0.0,33.0,68.0,19.0,15.0,0.0,34.0,8.0,172.0,0.0,98.0,0.0,2.0,0.0,157.0,66.0,0.0,8.0,56.0,85.0,180.0,76.0,0.0,109.0,0.0,264.0,175.0,191.0,0.0,60.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,20.0,7.0,6.0,15.0,28.0,14.0,23.0,20.0,30.0,20.0,16.0,0.0,12.0,5.0,57.0,40.0,38.0,11.0,10.0,67.0,35.0,3.0,67.0,0.0,89.0,48.0,66.0,0.0,0.0,57.0,93.0,37.0,38.0,0.0,104.0,15.0,41.0,110.0,77.0,0.0,0.0,56.0,77.0,105.0,99.0,23.0,0.0,3.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
