,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
311,0.0,14.0,24.0,0.0,14.0,8.0,13.0,1.0,49.0,9.0,0.0,17.0,19.0,0.0,28.0,22.0,0.0,9.0,57.0,49.0,71.0,77.0,60.0,0.0,26.0,40.0,2.0,28.0,0.0,7.0,20.0,4.0,6.0,0.0,53.0,18.0,40.0,26.0,2.0,41.0,66.0,20.0,59.0,13.0,5.0,0.0,37.0,29.0,43.0,0.0,11.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,5.0,45.0,15.0,0.0,0.0,13.0,12.0,29.0,12.0,9.0,0.0,0.0,10.0,34.0,17.0,36.0,14.0,0.0,3.0,23.0,0.0,0.0,17.0,1.0,6.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,38.0,29.0,0.0,16.0,0.0,7.0,0.0,1.0,14.0,15.0,10.0,11.0,9.0,55.0,25.0,20.0,46.0,0.0,4.0,0.0,15.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,2.0,7.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,13.0,16.0,10.0,16.0,21.0,15.0,14.0,0.0,0.0,30.0,0.0,20.0,71.0,6.0,4.0,7.0,0.0,10.0,38.0,31.0,16.0,0.0,0.0,2.0,10.0,0.0,0.0,21.0,0.0,28.0,23.0,0.0,32.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,28.0,9.0,22.0,0.0,6.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,3.0,27.0,23.0,13.0,10.0,31.0,15.0,0.0,3.0,5.0,9.0,44.0,4.0,11.0,0.0,0.0,19.0,8.0,32.0,99.0,34.0,0.0,0.0,254.0,0.0,180.0,0.0,26.0,0.0,0.0,52.0,0.0,0.0,53.0,74.0,54.0,69.0,23.0,94.0,62.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,11.0,13.0,12.0,0.0,8.0,27.0,15.0,22.0,22.0,8.0,19.0,37.0,40.0,7.0,0.0,31.0,32.0,41.0,9.0,5.0,48.0,0.0,0.0,83.0,0.0,231.0,75.0,218.0,0.0,44.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,7.0,11.0,0.0,11.0,48.0,13.0,33.0,39.0,67.0,0.0,19.0,0.0,17.0,38.0,32.0,68.0,1.0,8.0,26.0,70.0,9.0,37.0,12.0,61.0,64.0,0.0,19.0,71.0,11.0,23.0,0.0,0.0,2.0,192.0,0.0,44.0,44.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1.0,0.0,12.0,4.0,4.0,15.0,8.0,18.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,13.0,8.0,3.0,0.0,0.0,58.0,16.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,0.0,13.0,3.0,15.0,11.0,13.0,8.0,0.0,0.0,7.0,16.0,18.0,0.0,10.0,35.0,0.0,7.0,14.0,12.0,11.0,1.0,44.0,39.0,1.0,7.0,34.0,19.0,51.0,42.0,17.0,16.0,48.0,0.0,16.0,11.0,0.0,109.0,56.0,62.0,10.0,42.0,0.0,8.0,46.0,0.0,74.0,0.0,55.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,23.0,34.0,1.0,2.0,8.0,11.0,5.0,3.0,31.0,21.0,18.0,53.0,70.0,62.0,696.0,16.0,31.0,0.0,90.0,26.0,23.0,0.0,16.0,29.0,0.0,15.0,218.0,36.0,0.0,117.0,34.0,0.0,59.0,47.0,0.0,24.0,48.0,28.0,0.0,39.0,14.0,10.0,99.0,105.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,13.0,4.0,19.0,8.0,32.0,37.0,20.0,103.0,54.0,39.0,53.0,55.0,0.0,33.0,29.0,0.0,1.0,0.0,9.0,0.0,8.0,34.0,0.0,286.0,22.0,24.0,0.0,0.0,4.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,48.0,0.0,14.0,24.0,7.0,22.0,3.0,0.0,5.0,6.0,14.0,11.0,14.0,33.0,0.0,59.0,46.0,61.0,0.0,0.0,34.0,20.0,39.0,66.0,231.0,27.0,76.0,11.0,0.0,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,12.0,0.0,3.0,15.0,14.0,1.0,62.0,10.0,21.0,39.0,0.0,0.0,11.0,16.0,0.0,14.0,0.0,0.0,6.0,15.0,73.0,66.0,5.0,34.0,0.0,0.0,40.0,0.0,35.0,167.0,20.0,185.0,0.0,45.0,2.0,213.0,118.0,49.0,229.0,269.0,37.0,4.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,19.0,2.0,0.0,0.0,9.0,16.0,42.0,12.0,68.0,129.0,51.0,0.0,23.0,14.0,12.0,53.0,23.0,85.0,2.0,11.0,15.0,24.0,3.0,0.0,3.0,59.0,0.0,18.0,82.0,35.0,104.0,6.0,27.0,40.0,48.0,88.0,11.0,0.0,0.0,13.0,29.0,56.0,19.0,17.0,186.0,28.0,80.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2.0,23.0,11.0,50.0,1.0,12.0,4.0,10.0,0.0,14.0,13.0,16.0,44.0,12.0,0.0,72.0,57.0,17.0,28.0,21.0,41.0,21.0,0.0,0.0,15.0,19.0,23.0,5.0,0.0,10.0,5.0,21.0,52.0,0.0,19.0,79.0,16.0,228.0,14.0,12.0,13.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,22.0,6.0,27.0,10.0,15.0,0.0,83.0,16.0,134.0,0.0,63.0,68.0,7.0,0.0,11.0,48.0,66.0,0.0,21.0,82.0,359.0,85.0,211.0,201.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,8.0,11.0,20.0,13.0,7.0,0.0,42.0,13.0,0.0,31.0,39.0,73.0,135.0,206.0,19.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,25.0,0.0,9.0,28.0,0.0,85.0,0.0,39.0,99.0,0.0,37.0,238.0,0.0,5.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2.0,24.0,0.0,24.0,19.0,0.0,32.0,0.0,19.0,18.0,0.0,9.0,41.0,45.0,44.0,52.0,77.0,67.0,0.0,30.0,0.0,14.0,29.0,2.0,51.0,0.0,0.0,0.0,0.0,15.0,6.0,70.0,8.0,17.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,11.0,0.0,27.0,17.0,3.0,22.0,8.0,25.0,0.0,0.0,23.0,16.0,3.0,4.0,17.0,0.0,6.0,17.0,51.0,46.0,39.0,14.0,5.0,56.0,52.0,0.0,92.0,198.0,38.0,60.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,7.0,0.0,13.0,0.0,0.0,7.0,43.0,0.0,0.0,10.0,5.0,0.0,4.0,0.0,0.0,0.0,8.0,7.0,0.0,6.0,13.0,0.0,5.0,18.0,31.0,0.0,2.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,0.0,17.0,0.0,46.0,48.0,32.0,0.0,0.0,19.0,5.0,151.0,51.0,32.0,0.0,0.0,41.0,0.0,52.0,0.0,0.0,7.0,61.0,61.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,17.0,16.0,20.0,2.0,0.0,2.0,17.0,3.0,7.0,13.0,2.0,4.0,74.0,18.0,7.0,23.0,14.0,10.0,2.0,44.0,21.0,26.0,7.0,0.0,20.0,0.0,33.0,27.0,66.0,0.0,4.0,1.0,64.0,59.0,0.0,103.0,21.0,169.0,0.0,0.0,57.0,17.0,19.0,40.0,36.0,3.0,7.0,67.0,0.0,0.0,536.0,217.0,221.0,87.0,0.0,15.0,141.0,0.0,16.0,27.0,455.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,17.0,13.0,1.0,1.0,25.0,10.0,4.0,6.0,3.0,7.0,7.0,2.0,13.0,2.0,2.0,10.0,49.0,8.0,37.0,11.0,0.0,38.0,0.0,17.0,5.0,0.0,22.0,60.0,77.0,15.0,24.0,8.0,12.0,14.0,18.0,0.0,6.0,20.0,0.0,39.0,0.0,58.0,37.0,27.0,99.0,0.0,23.0,20.0,63.0,7.0,0.0,7.0,33.0,26.0,63.0,9.0,52.0,0.0,0.0,0.0,47.0,80.0,107.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
334,5.0,10.0,0.0,2.0,11.0,19.0,5.0,0.0,6.0,0.0,40.0,69.0,33.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,37.0,0.0,0.0,18.0,17.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,4.0,0.0,20.0,50.0,3.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,19.0,18.0,8.0,10.0,0.0,20.0,15.0,21.0,38.0,0.0,7.0,6.0,29.0,36.0,0.0,8.0,29.0,54.0,19.0,15.0,0.0,10.0,29.0,21.0,0.0,9.0,6.0,0.0,46.0,39.0,53.0,97.0,141.0,0.0,0.0,0.0,292.0,0.0,0.0,66.0,7.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,8.0,8.0,48.0,4.0,3.0,13.0,0.0,10.0,18.0,19.0,1.0,0.0,22.0,10.0,1.0,2.0,0.0,60.0,0.0,30.0,0.0,0.0,39.0,44.0,25.0,151.0,20.0,17.0,15.0,16.0,14.0,77.0,24.0,40.0,137.0,20.0,0.0,138.0,68.0,31.0,36.0,37.0,8.0,114.0,47.0,19.0,40.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,10.0,8.0,14.0,14.0,28.0,17.0,42.0,11.0,0.0,22.0,3.0,29.0,5.0,21.0,21.0,49.0,28.0,0.0,49.0,21.0,0.0,60.0,0.0,140.0,144.0,32.0,0.0,74.0,18.0,57.0,8.0,50.0,29.0,0.0,0.0,0.0,182.0,9.0,55.0,0.0,24.0,49.0,74.0,0.0,31.0,18.0,204.0,19.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,46.0,39.0,15.0,7.0,24.0,11.0,11.0,1.0,11.0,1.0,26.0,1.0,15.0,2.0,0.0,59.0,36.0,9.0,4.0,0.0,0.0,3.0,34.0,92.0,42.0,24.0,19.0,9.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,0.0,0.0,27.0,40.0,4.0,0.0,9.0,0.0,0.0,10.0,13.0,59.0,9.0,72.0,21.0,25.0,8.0,2.0,0.0,57.0,42.0,15.0,389.0,25.0,0.0,0.0,20.0,221.0,104.0,362.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,33.0,34.0,0.0,0.0,0.0,16.0,12.0,3.0,24.0,17.0,0.0,0.0,0.0,18.0,4.0,4.0,25.0,16.0,38.0,8.0,0.0,36.0,6.0,40.0,0.0,22.0,14.0,26.0,19.0,0.0,23.0,8.0,0.0,120.0,57.0,0.0,0.0,35.0,14.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,5.0,0.0,62.0,133.0,84.0,0.0,12.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,29.0,14.0,0.0,20.0,16.0,56.0,0.0,0.0,0.0,52.0,8.0,46.0,38.0,29.0,9.0,64.0,17.0,18.0,57.0,0.0,103.0,280.0,24.0,2.0,101.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,8.0,32.0,14.0,17.0,0.0,30.0,23.0,0.0,4.0,17.0,20.0,0.0,0.0,0.0,46.0,0.0,0.0,16.0,16.0,89.0,24.0,42.0,36.0,14.0,18.0,16.0,0.0,19.0,0.0,6.0,30.0,23.0,43.0,5.0,14.0,11.0,0.0,68.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,24.0,8.0,1.0,4.0,3.0,4.0,0.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,11.0,32.0,3.0,0.0,10.0,6.0,22.0,2.0,2.0,21.0,17.0,11.0,2.0,0.0,12.0,48.0,0.0,0.0,8.0,127.0,66.0,12.0,14.0,0.0,6.0,124.0,131.0,0.0,8.0,0.0,35.0,10.0,11.0,132.0,0.0,39.0,5.0,2.0,158.0,0.0,50.0,0.0,18.0,12.0,1.0,122.0,0.0,0.0,0.0,26.0,23.0,0.0,380.0,1.0,0.0,3.0,2.0,4.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,37.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
345,34.0,22.0,26.0,11.0,19.0,7.0,4.0,0.0,6.0,11.0,1.0,3.0,25.0,21.0,22.0,0.0,41.0,22.0,0.0,0.0,3.0,51.0,4.0,58.0,133.0,25.0,0.0,13.0,52.0,0.0,21.0,0.0,0.0,8.0,0.0,30.0,85.0,0.0,9.0,22.0,0.0,71.0,0.0,0.0,70.0,64.0,13.0,24.0,0.0,33.0,11.0,0.0,22.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,22.0,0.0,34.0,0.0,1.0,10.0,0.0,10.0,0.0,0.0,11.0,22.0,9.0,0.0,41.0,0.0,16.0,30.0,73.0,20.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,0.0,9.0,3.0,16.0,25.0,23.0,3.0,1.0,29.0,0.0,21.0,18.0,15.0,0.0,9.0,13.0,128.0,0.0,101.0,61.0,13.0,21.0,10.0,14.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,2.0,19.0,0.0,112.0,179.0,0.0,92.0,129.0,124.0,42.0,0.0,0.0,0.0,8.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
348,39.0,30.0,5.0,0.0,8.0,13.0,14.0,30.0,0.0,26.0,12.0,8.0,1.0,0.0,15.0,31.0,17.0,80.0,64.0,26.0,13.0,159.0,70.0,55.0,10.0,41.0,0.0,12.0,18.0,45.0,131.0,213.0,66.0,1.0,0.0,47.0,0.0,142.0,0.0,18.0,3.0,51.0,45.0,74.0,30.0,95.0,12.0,87.0,104.0,0.0,46.0,143.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,0.0,2.0,26.0,21.0,27.0,31.0,16.0,1.0,32.0,0.0,25.0,12.0,0.0,0.0,14.0,37.0,13.0,0.0,52.0,2.0,10.0,18.0,122.0,46.0,143.0,44.0,48.0,11.0,39.0,53.0,37.0,24.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,4.0,10.0,3.0,7.0,4.0,0.0,91.0,3.0,35.0,36.0,17.0,0.0,42.0,8.0,17.0,60.0,0.0,0.0,27.0,27.0,0.0,21.0,0.0,43.0,0.0,24.0,0.0,0.0,0.0,32.0,199.0,0.0,190.0,72.0,0.0,0.0,0.0,7.0,87.0,0.0,0.0,30.0,42.0,0.0,10.0,0.0,319.0,614.0,0.0,0.0,0.0,0.0,196.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
351,22.0,6.0,9.0,21.0,10.0,25.0,12.0,12.0,0.0,12.0,0.0,20.0,39.0,0.0,51.0,0.0,34.0,25.0,0.0,0.0,18.0,10.0,1.0,3.0,8.0,0.0,26.0,0.0,22.0,6.0,54.0,37.0,21.0,28.0,8.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,10.0,12.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,13.0,68.0,3.0,3.0,19.0,0.0,3.0,24.0,0.0,0.0,2.0,3.0,65.0,14.0,4.0,67.0,0.0,6.0,33.0,6.0,21.0,100.0,7.0,3.0,78.0,32.0,157.0,95.0,27.0,31.0,69.0,27.0,7.0,35.0,8.0,0.0,10.0,33.0,0.0,0.0,0.0,78.0,0.0,111.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,0.0,11.0,25.0,15.0,63.0,6.0,17.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,12.0,0.0,2.0,17.0,24.0,9.0,23.0,0.0,0.0,16.0,1.0,9.0,14.0,0.0,1.0,18.0,0.0,23.0,18.0,15.0,32.0,4.0,5.0,23.0,32.0,26.0,21.0,34.0,0.0,14.0,7.0,3.0,20.0,9.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,23.0,0.0,28.0,27.0,37.0,0.0,12.0,1.0,44.0,0.0,14.0,60.0,7.0,32.0,0.0,134.0,0.0,0.0,0.0,76.0,8.0,38.0,16.0,40.0,19.0,0.0,31.0,70.0,22.0,16.0,0.0,21.0,3.0,0.0,131.0,157.0,0.0,80.0,60.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,7.0,25.0,15.0,18.0,9.0,32.0,5.0,31.0,7.0,0.0,0.0,9.0,0.0,9.0,9.0,20.0,10.0,3.0,40.0,6.0,36.0,0.0,0.0,22.0,9.0,0.0,4.0,9.0,5.0,0.0,0.0,26.0,2.0,21.0,3.0,8.0,0.0,22.0,27.0,22.0,49.0,0.0,236.0,66.0,11.0,0.0,14.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,8.0,20.0,31.0,16.0,2.0,44.0,23.0,6.0,25.0,27.0,0.0,0.0,0.0,0.0,20.0,21.0,45.0,60.0,23.0,89.0,17.0,53.0,33.0,91.0,83.0,20.0,0.0,0.0,0.0,54.0,17.0,82.0,4.0,70.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,23.0,0.0,14.0,1.0,5.0,5.0,11.0,0.0,10.0,27.0,0.0,20.0,54.0,53.0,54.0,0.0,14.0,0.0,28.0,48.0,0.0,13.0,0.0,15.0,25.0,109.0,21.0,4.0,121.0,5.0,23.0,8.0,17.0,60.0,25.0,156.0,0.0,8.0,1.0,18.0,0.0,0.0,11.0,0.0,23.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,6.0,42.0,0.0,22.0,2.0,22.0,10.0,8.0,14.0,17.0,12.0,8.0,0.0,48.0,0.0,13.0,32.0,62.0,38.0,0.0,46.0,43.0,0.0,0.0,0.0,53.0,12.0,0.0,0.0,6.0,43.0,73.0,31.0,29.0,18.0,0.0,76.0,0.0,28.0,0.0,5.0,110.0,6.0,66.0,0.0,84.0,24.0,44.0,114.0,61.0,0.0,16.0,64.0,40.0,81.0,348.0,76.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,29.0,15.0,35.0,23.0,15.0,7.0,17.0,18.0,29.0,0.0,4.0,4.0,0.0,81.0,10.0,37.0,0.0,38.0,16.0,0.0,13.0,0.0,11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,27.0,0.0,28.0,26.0,10.0,0.0,12.0,20.0,5.0,8.0,41.0,18.0,8.0,37.0,95.0,16.0,13.0,5.0,12.0,138.0,61.0,35.0,25.0,117.0,10.0,10.0,12.0,12.0,0.0,51.0,0.0,28.0,14.0,42.0,19.0,53.0,35.0,0.0,36.0,0.0,1.0,0.0,9.0,17.0,29.0,51.0,41.0,7.0,79.0,6.0,62.0,51.0,37.0,0.0,45.0,57.0,0.0,11.0,10.0,24.0,0.0,138.0,323.0,37.0,9.0,123.0,54.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,25.0,9.0,0.0,22.0,3.0,8.0,7.0,3.0,13.0,9.0,10.0,10.0,63.0,29.0,24.0,7.0,6.0,1.0,23.0,42.0,40.0,0.0,50.0,6.0,38.0,56.0,17.0,0.0,35.0,0.0,16.0,26.0,50.0,86.0,12.0,59.0,48.0,33.0,18.0,7.0,6.0,48.0,2.0,12.0,90.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
